smiles	MW	LogP	TPSA	HBA	HBD	RotB
C=CC(=CC=Cc1cc(NC(C)C(=O)O)ccc1C#N)CCC1C=CC=C1	360.184	5.091	73.120	3.000	2.000	9.000
CC(c1ccc2ccccc2c1)(C1CC1)C(C(Br)=CO)c1ccccc1Cl	440.054	7.739	20.230	1.000	1.000	5.000
CCSC(=NN1C=CC=C(C2C=NN(CC=C3C=CC(c4ccoc4)C=C3)O2)C1C(=O)O)c1ccccc1	528.183	5.341	90.870	8.000	1.000	8.000
C=CC=Cc1c(C2(N)C=COS(=O)C2)ccc2[nH]ncc12	301.088	2.124	81.000	4.000	2.000	3.000
CCOC1CCSC(=CC(=O)c2cccc3ccccc23)CC1Oc1cc(C)cc(=O)o1	450.150	5.548	65.740	6.000	0.000	6.000
O=CCC1C=Cc2cc(C(F)(F)F)ccc2CC(=O)NN(CCc2ccc(-c3ccccc3)s2)CCCC1	540.206	6.955	49.410	4.000	1.000	6.000
COC(=O)CCC1C=CC(=COc2c(OC)ccc(F)c2C)C=C1	332.142	4.101	44.760	4.000	0.000	6.000
CC=CC1=C(C(=O)ONC(=O)N2CCC(CCc3cccs3)CCNC2=O)C=C1	415.157	3.713	87.740	5.000	2.000	5.000
COC(=O)CCCCCOC1=CC(=CC2CCN(C(=O)O)CC2NC(=O)Cc2cc(F)c(F)c(F)c2)C=C1	536.213	4.261	105.170	5.000	2.000	11.000
CCC=C1C=CC(Oc2ccc(OCc3ccc(C(N)=O)cc3)nc2C)C=C1	376.179	4.278	74.440	4.000	1.000	7.000
C=CC=C1CCCC(CCN(C)c2ccc(C#N)c(-c3cccc(C(=O)O)c3)c2)SC2CC(C)(C)C=C1C2=O	540.245	7.442	81.400	5.000	1.000	7.000
O=C(O)C(CCc1ccccc1)c1ccc(Cl)cc1	274.076	4.141	37.300	1.000	1.000	5.000
CC1=CCC=CC=CCC2C(=CCC(C)C(=O)O)C=COC2=C1	312.173	4.920	46.530	2.000	1.000	3.000
C=C1CCCCC1C(C=CC=CC1=C2CC(NC(=O)C3=CCC(O)=C(C=CC(=O)O)C(OCC=O)=C3)=C[SH]12)OC	565.213	5.330	122.160	6.000	4.000	12.000
CCCCCNC(=O)c1ccccc1NC(=O)C=C1C=CC(C)=C(C(=O)NC(C)c2ccc(C)cc2)C=C1	511.283	6.100	87.300	3.000	3.000	10.000
CC=CC=C1C(N=C(Cc2cccc(Cl)c2)NCCOc2ccccc2)N1Cc1ccccc1	471.208	6.252	36.630	3.000	1.000	10.000
COc1ccc(F)cc1NC1=CC=C2CC(O)c3ccc4c(c3)CCN4CC(=CC=C(C)c3ccccc3)C2C=C1	546.268	7.772	44.730	4.000	2.000	5.000
CC(=O)c1ccc(OC2=CC3=CCC4C=C(CC(=O)CO4)C(=CC=CF)CCC(C)(C)C3=C2)cc1	474.221	6.922	52.600	4.000	0.000	4.000
CC(=O)NCCc1c(C(=O)NCc2ccc(F)c(C)c2)cccc1-c1ccccc1	404.190	4.410	58.200	2.000	2.000	7.000
CCSC1=NC(CC(=O)O)C(O)(CCCCCOC)NC(=O)O1	348.136	1.574	117.450	7.000	3.000	9.000
CC=C(O)C1C=CC(C)(c2ccccc2)CCC(=O)N1Cc1ccc(C(O)(CC)C(=O)O)cc1	463.236	4.836	98.070	4.000	3.000	7.000
CCOCCOc1ccccc1C(C)CNc1ccc(-c2ccccc2)cc1C	389.235	6.293	30.490	3.000	1.000	10.000
CCC(C)OC=CC1=C2CC=CC(C)=COCCCNC3=Nc4cc3c2c1c4	376.215	5.491	42.850	4.000	1.000	4.000
CCC(C(=O)NCC(CCc1ccccc1C)c1ccc(C(F)(F)F)cc1)c1ccccc1	453.228	7.040	29.100	1.000	1.000	9.000
CCCCC=Nc1cc(C)ccc1N1C=CC=C(OC(C)C)C=C1C=Cc1cc(C(C)C)ccc1O	484.309	8.956	45.060	4.000	1.000	10.000
CC(=O)c1ccc(OC2=C(C)C=C3C=CC=C2C=COC=C3)cc1	318.126	5.022	35.530	3.000	0.000	3.000
COC=CC(=CCCCSC(C(=O)O)C(C)C)Oc1cccc(-c2cccc(C#N)c2)c1C	465.197	6.579	79.550	5.000	1.000	12.000
CC=C1CC=C(S(C)(=O)=O)C=CCONC(=O)Oc2ccccc2O1	365.093	2.878	90.930	6.000	1.000	1.000
C=CC(CC)C(=O)c1cc(F)ccc1NCC(=O)N(Cc1cccc(C(C)(C)C)c1)C(=O)c1ccc(Cl)cc1	548.224	7.453	66.480	4.000	1.000	10.000
CCON=c1ccc(O)cn1C(=O)c1ccc(C)cc1Cl	306.077	2.696	63.820	5.000	1.000	3.000
O=C(CCCC1=CC=CCOC1)Nc1ccc(F)c(F)c1F	311.113	3.726	38.330	2.000	1.000	5.000
C=CCOC=C1C=CC(C(=O)NC=CC=C2N=C(C=C3C=NOC3)c3ccccc32)=C1	411.158	3.985	72.280	5.000	1.000	7.000
Cn1ncnc1CCOc1cc(F)ccc1Oc1ccc2c(c1)CCN2Cc1ccc(Cl)cc1Cl	512.118	6.238	52.410	6.000	0.000	8.000
O=C(O)c1ccc(CCOc2cc(F)c(F)c(C(=O)C=Cc3ccccc3)c2)cc1	408.117	5.181	63.600	3.000	1.000	8.000
CCCCCCCCCNCC1=CC(Cl)=C(O)C(=O)c2cc(Cl)ccc2N1	410.153	6.181	61.360	4.000	3.000	10.000
O=S(=O)(C=C1C=CC2=CC=CC=C1O2)N=Cc1c(O)cc(O)cc1O	359.046	2.360	116.420	6.000	3.000	3.000
c1cccc2oc(cc1)cc2N1CCC(COc2ccc(OC3CCCCC3)cc2)C1	417.230	6.612	34.840	4.000	0.000	6.000
CC(C=Cc1ccccc1)=CC=CC1C2=CC=C(CC(Cc3ccccc3)C(=O)O)C=CC21	434.225	7.205	37.300	1.000	1.000	9.000
CCCOC=C1C(OCc2cc3ccccccc2o3)=CC=C1C(=O)N1CCCCC1	419.210	5.659	51.910	4.000	0.000	7.000
CCCOc1c(CC)cccc1OCCCNC(=O)OCC(C)(C)O	353.220	3.304	77.020	5.000	2.000	11.000
O=C1C=CC(Sc2ccc(-c3ccccc3)cc2)C(O)=CC=CC(=CCl)C=C(F)CCN1	467.112	6.865	49.330	3.000	2.000	3.000
CCOC=CC1=C2C(=O)N(c3ccccc3)OC1=Cc1cccc2c1	331.121	4.323	38.770	3.000	0.000	4.000
C=CONC(=O)Oc1ccccc1C1C=CC(C(=O)OCC)C(Cl)=C1	363.087	3.806	73.860	5.000	1.000	6.000
COC=C1C=CCC(C(=O)c2cccc(C(C)C)c2C)=C1	282.162	4.718	26.300	2.000	0.000	4.000
C=CC1CC(=O)C(CCNC)OCC=C2C(c3ccc(O)nc3)=CC=C2N1CC1CO1	423.216	2.217	87.220	7.000	2.000	7.000
CC(OCc1ccc(-c2cccn2C)cc1)=C(C(=O)O)C(C)C	313.168	4.223	51.460	3.000	1.000	6.000
CCCCCCNC(=O)OC=C1C(CC)=CC=C1OC(=O)CC1CCN1CCc1ccco1	456.262	5.254	81.010	6.000	1.000	13.000
CC=CC1(C=C2OC=CC(C)=C2N)C(=O)OC(=O)C1C(=O)c1ccccc1	365.126	2.792	95.690	6.000	1.000	4.000
CCCCC(O)C(Cc1cccc(OCCCCc2ccccc2CCc2ccc(C(F)(F)F)cc2)c1)CC(C)(C)C(=O)O	612.343	9.103	66.760	3.000	2.000	18.000
CC1=CC(NC(=O)c2cc(NCC(C)C)n(-c3ccc(-c4ccccc4)cc3)c(=O)c2)C=C1	439.226	5.187	63.130	4.000	2.000	7.000
CCOC=C1CC(C)(C)C(C)=C1C=CC(=O)N1C=CC(c2ccccn2)N=C1	377.210	4.730	54.790	4.000	0.000	5.000
CC=C1OCCCCCOC(=CC=CCC=Cc2cc(C)cc(C)c2C)C1C(=O)O	410.246	6.277	55.760	3.000	1.000	5.000
CCOc1cc(CC(N)=O)ccc1OCCC1=CC2=CC(ON(C)C)C(Oc3ccccc3)=CC21	476.231	4.203	83.250	6.000	1.000	12.000
CCCOC(=NC(N)=O)Oc1ccc(OCc2ccc(Cl)cc2)cc1	362.103	4.159	83.140	4.000	1.000	6.000
O=C1NC=C2C=C(c3ccco3)C=CC=C2N(C2CC(OCCc3ccc(C(F)(F)F)cc3)C2)CCCN1	525.224	5.815	66.740	4.000	2.000	6.000
CC1OC(O)c2cc(OCCN3CCCCC3)ccc2C1C=C1C=CC(Cc2ccccc2C=O)OC1	503.267	4.981	68.230	6.000	1.000	8.000
CC(C=CC(C)=C(C=Cc1ccc(F)cc1)Oc1ccccc1C(C)(O)S)=CCC(=O)O	454.161	6.264	66.760	4.000	3.000	9.000
CCOC=CC=C1C=CC=Cc2cccc(c2)CCOc2cc(C(=O)NCc3oc4cccc(OC)cc3-4)cnc21	548.231	6.856	82.820	6.000	1.000	7.000
CCOc1ccc(C(=O)O)c(O)c1CCCCCOc1cccc(Cl)c1	378.123	4.934	75.990	4.000	2.000	10.000
CC(C)NC1C=CC(C(=O)NCC=C2C=C(CC=Cc3ccccc3Cl)C2)C1	396.197	5.059	41.130	2.000	2.000	8.000
COC=CC1=CN=C2COC(CCCc3ccccc3)CCC(=CC=C(C)C(F)(F)F)C2C=C1	471.239	7.294	30.820	3.000	0.000	7.000
CCC(C)OC=CC=C1C=COC(=N)C=CCN(CC=CC=C(C=O)OC2=CC=CC=C(C)C2)c2ccccc2NC1=O	581.289	7.210	100.950	7.000	2.000	10.000
CCOc1ccc(C)cc1OCc1ccc(C(=O)OCc2ccccc2)cc1	376.167	5.330	44.760	4.000	0.000	8.000
C=CC(=CC=CCCN(C)N=NCCOC1=CC=C1)C=C1C=C(C(F)(F)F)N1	392.182	4.748	49.220	4.000	1.000	11.000
CC1=CN(C)C=CC(S(=O)(=O)Oc2ccc(C)cc2)=C1C	305.109	3.341	46.610	4.000	0.000	3.000
CC1=C2OC(=C(C=CCC(=O)O)C1C(C)[O-])CSC=CCC2=O	335.096	2.160	86.660	5.000	1.000	4.000
CC=NC=Nc1cc(OC(C)(C)C(=O)NC)ccc1C(Cc1ccc(C(C)C)cc1N)=NOC	465.274	4.639	110.660	6.000	2.000	10.000
C=C(C)C(Br)=CC=CN1C(=O)CC=CC=COC1=O	323.016	3.794	46.610	3.000	0.000	3.000
CCC(Nc1cc(CCc2ccc(S(C)(=O)=O)cc2)cc(C(C)C)c1)C(=O)O	403.182	4.274	83.470	4.000	2.000	9.000
CCOC=C(C#N)C(C)=C(C=O)OCC(CC)Cc1cccnc1	328.179	3.584	72.210	5.000	0.000	10.000
COC(=O)C(=Cc1ccccc1Oc1ccccc1)c1cccc(F)c1F	366.107	5.471	35.530	3.000	0.000	5.000
C=CC(=CC=COCOC1=CC=CCCC23N=C(C)C=C2C1N(C)C3=O)Oc1ccccc1	444.205	4.854	60.360	5.000	0.000	8.000
O=c1cnn(C2=CC=CCC=C2)c2ccc(Cl)cc12	270.056	3.407	34.890	3.000	0.000	1.000
NC(=O)Oc1cccc(C(=O)Nc2ccc(Oc3ccc(Cl)cc3Cl)cc2)c1	416.033	5.496	90.650	4.000	2.000	5.000
CCCOc1cc(OC)ccc1C(=O)Oc1ccc2c(c1)CCC2=O	340.131	3.832	61.830	5.000	0.000	6.000
N#Cc1cccc(C(=O)NC(CCc2cccs2)C(=O)Nc2ccccc2)c1	389.120	3.990	81.990	4.000	2.000	7.000
CN(CC1CC1)c1cc2cc(c1)N(C(=O)c1ccc(C(F)(F)F)c(F)c1)CC2	392.151	4.894	23.550	2.000	0.000	4.000
CC=C1CCCN(Cc2ccc(-c3ccccc3)cn2)Cc2cc(C=CC=CC=O)ccc2OC(C)=CC=C1C(=O)O	560.268	7.553	79.730	5.000	1.000	7.000
CCOC=C(C#N)C(C)=O	139.063	1.019	50.090	3.000	0.000	3.000
C=CC(=CC=CCC1COC2=C(C)C(=O)OCC(=C2)C2(C=C2)CC1=O)c1cccc(C(C)=O)c1	456.194	5.324	69.670	5.000	0.000	6.000
CC(=O)C1=CC2=CCCC(=O)OCCON(CC=C3C=C(NC(=O)c4ccccc4)N=C(c4ccccc4)C=C3C=O)C2=C1	589.221	4.722	114.370	8.000	1.000	7.000
CCN(CCCc1ccco1)CCCC12CCOC=Nc3cc(ccc31)C2C(=O)O	410.221	4.514	75.270	5.000	1.000	10.000
CC(=O)N(C=C1C=C(OCC=COc2cccc(C(=O)O)c2)CC=N1)c1ccccc1	418.153	4.547	88.430	5.000	1.000	8.000
CCOC(=O)CSc1cccc(Oc2cc(-c3ccoc3)ccn2)c1	355.088	4.789	61.560	6.000	0.000	7.000
NC=NC(F)=CCC(=O)OCC=CCC(=O)OC1CCCO1	314.128	1.344	100.210	6.000	1.000	8.000
CC(C#N)S(=O)(=O)C=CC=C=CCc1nocc1C=Nc1cccc(F)c1	385.090	3.659	96.320	6.000	0.000	7.000
CC=CC#COCCOc1cccnc1C(=O)[O-]	246.077	0.377	71.480	5.000	0.000	5.000
C=CCNC(=O)Cc1cccc(OCc2ccccc2OC(=O)O)c1-c1cccc(Cl)c1	451.119	5.488	84.860	4.000	2.000	9.000
CNc1c(OC23C=CC=CC2C3)cc(OCC(O)CO)cc2cccc1-c1ccccc1-2	429.194	4.496	70.950	5.000	3.000	7.000
O=C(CC=C1C=CC(Oc2ccccc2C(F)(F)F)=C1)OC1=CC(c2ccccc2)=COC1	452.124	6.353	44.760	4.000	0.000	6.000
CC(O)=CC=C1COC(=O)C1N1C(CCC=C2C=CC(OCC=C3SC(=O)N(c4ccccc4)C3=O)=C2)CC1C(=O)O	590.172	4.788	133.680	9.000	2.000	10.000
CC(=NOC=NOC(Cc1ccccc1)C(=O)NCCC(C)C)C(=O)O	363.179	2.197	109.580	6.000	2.000	11.000
CCCCCCCCCOC1=Cc2c(C(=O)NCc3ccc(Cl)cc3Cl)n(Cc3cccc(C(C)C)c3)n2C1=O	583.237	8.460	65.260	5.000	1.000	15.000
CCC(=O)OC=C1C=C(c2cccc(-c3cncc(C#N)c3)c2)C=C1C(=O)O	372.111	3.865	100.280	5.000	1.000	5.000
CC1=CN(C)CC(=O)NC2C(C=C1C=CC=C1C=CC(C(=O)O)C=C1)CCC2C(=O)O	424.200	2.667	106.940	4.000	3.000	4.000
O=C(CCCc1cccs1)CCCC1Cc2ccccc2C1C(=O)CCCCCCO	440.239	6.278	54.370	4.000	1.000	15.000
CC(C)OC=CC(C=Cc1ccccc1)=CC=COCC1=NOC(c2ccccc2C(=O)O)C=NC1=O	500.195	5.518	106.780	6.000	1.000	11.000
O=C(C=COCc1ccccc1Cl)C1COC(=O)C(c2ccc(F)c(F)c2)C1	406.078	4.565	52.600	4.000	0.000	6.000
CNOC(=O)C1CCc2cc(OC(=O)C3=CC(=CC(C)=O)C3)ccc21	341.126	2.145	81.700	6.000	1.000	5.000
CNC(=O)[SH](CCCCO)c1cnccc1NC(=O)c1cccnc1	362.141	2.201	104.210	5.000	4.000	7.000
CCC=C1C(=Cc2ccc(-c3ccco3)cc2C(=O)O)c2c(-c3ccc(Cl)cc3)ncc(C)c21	467.129	8.016	63.330	3.000	1.000	5.000
CCCC1=NC(OCC(C)C)=C(CC2C=CC(F)=C(C)C(F)=C2)OC(=O)c2cc(Cl)cc(C)c21	489.188	7.923	47.890	4.000	0.000	7.000
O=C1NC(=O)C(=CC2C=CC3=COCC=CC3=C2)S1	273.046	2.436	55.400	4.000	1.000	1.000
COc1cc(CN2CCC(F)C2)ncc1C1CN(c2ccccc2-c2ccccn2)C1	418.217	4.300	41.490	5.000	0.000	6.000
CCC(C)CCCC1C=C(C)C(=CC=COC)COC2=CC=CC=C1C=CC(c1ccccc1)C1(C)CC(C2)OC1=O	568.355	9.314	44.760	4.000	0.000	8.000
C=C1C=CCC=CC=CC2(C3CC=CC(O)=C(C)C(C)OC3)C=C1O2	338.188	5.081	38.690	3.000	1.000	1.000
C=C(Cl)C=CC=COCc1ccccc1COC=CC=CC=O	330.102	4.811	35.530	3.000	0.000	10.000
CC=C1C=C(C=c2ncc(O)cc2=COCC=Cc2cc(OC)cc(OC)c2)C=C1O	419.173	3.381	81.040	6.000	2.000	7.000
CC=CC1=CC(OC(F)(F)C(=O)O)=CC1=CNC(=O)C1=CC1=CC=CC#N	372.092	3.027	99.420	4.000	2.000	7.000
CCOCC(=O)OCC1Cc2cc(OCCNc3ccc(C(F)(F)F)cc3)ccc2N1	438.177	4.113	68.820	6.000	2.000	10.000
COC(=O)CCN1C=CC=C(C)OC(CCOC(=O)c2ccccc2C=O)C1=O	401.147	2.254	99.210	7.000	0.000	8.000
CCOC(=O)CCc1ccc(CC(=O)NC2CCc3ccc(S(=O)(=O)C4CCOCC4)cc3N2)cc1	514.214	3.178	110.800	7.000	2.000	9.000
C=Cc1c(C(=O)Nc2ccccc2OC2=CC=CCC3=CC(C(=O)O)OC(=C3)C=CC2)cccc1C(F)(F)F	535.161	7.063	84.860	4.000	2.000	6.000
CCOc1cc(-c2cc(C)ccn2)cc2c1Cc1ccc(C(=O)O)c(C)c1CC2	387.183	5.152	59.420	3.000	1.000	4.000
CCC(C)C1=CC(=CCCCNC(=O)C2(S(C)(=O)=O)C=CC(C)=C2)N(c2ccccc2-c2cccnc2)C1	531.256	5.621	79.370	5.000	1.000	10.000
COCC1C=COC(=O)C(CCC(=O)Nc2cccc(C(=O)NCc3cccc(F)c3F)c2)O1	474.160	3.084	102.960	6.000	2.000	9.000
CC=C1Cc2c(ccc(O)c2C)C(C)=Nc2cn(-c3ccccc3)cc2C=COC1c1ccccc1	474.231	7.863	46.750	4.000	1.000	2.000
CCS(=O)(=O)C1=CC=C(NC(=O)Oc2ccccc2COC2=CC(C3C=CC=C3)C(C(Cl)=COC)C=C2)C=CC1	581.164	6.609	90.930	6.000	1.000	10.000
CC1=CC=CC(C(=O)Nc2ccc(SCc3ccccc3C(=O)O)cc2)=CC1=CC=CCCC(C)(F)C=O	531.188	7.248	83.470	4.000	2.000	11.000
C=CC=CC=COC(CC(CCNC(C)=O)C(=O)O)N1C=CC(Cc2ccc(-c3ccccc3)cc2)=CC=C1C	538.283	6.771	78.870	4.000	2.000	14.000
CNC1=CC=C(c2nc(C(=O)CC3CC3)cc3ccccc23)CC=C1CCC(=O)OCC(=O)O	460.200	4.442	105.590	6.000	2.000	10.000
CCCCOc1cnc(Cc2ccc(Cl)cc2)c(C)c1	289.123	4.813	22.120	2.000	0.000	6.000
CCCCN(CCOC1=CC(=CC(SN)c2ccccn2)O1)CC(=O)O	379.157	2.688	97.910	7.000	2.000	12.000
COC=CCOC(=O)C1=CC=CC2=CN(C)C(=O)C1OCCC=C(F)C2	363.148	2.561	65.070	5.000	0.000	4.000
CNC(=O)C=Cc1ccc(CNCCCC=C2C(C(C)O)=Nc3cccc(Cl)c32)cc1	437.187	4.520	73.720	4.000	3.000	9.000
CCCC(NC(=O)c1ccc(-n2cnnc2)cc1)C(C)=O	286.143	1.755	76.880	5.000	1.000	6.000
Cc1ccccc1Oc1ccccc1OC(C=O)=CC(=CO)OC1C=CC=C(O)C=C1	418.142	5.601	85.220	6.000	2.000	8.000
CCCc1c(C)n(CCCOC(CO)c2ccccc2F)n1CC=C1C=C(C(=O)O)c2ccccc2C(=O)N1c1ccccc1F	629.270	6.682	96.930	6.000	2.000	13.000
CC(C=CC=C1C(C)=Cc2c(Oc3ccccc3)cccc21)=CC(=N)CCCO	385.204	6.574	53.310	3.000	2.000	8.000
CCOC(C=CC(C)=C(C=O)C(=O)Cc1ccccc1CO)OC=CC(=O)O	388.152	2.340	110.130	6.000	2.000	12.000
C=COC(=CC=CC1=CC(=CF)O1)CCOC(=O)c1ccccc1OC	358.122	4.567	53.990	5.000	0.000	9.000
O=C(CCNC1CC=C(c2ccccc2)C1)c1ccc2c(c1)NC2O	334.168	3.511	61.360	4.000	3.000	6.000
CCC(=CC=COC(=O)C(C)NC(=O)OC)OC(=O)OC	301.116	1.865	100.160	7.000	1.000	6.000
CC=CC(C=CC1=C(COC(C)c2ccccc2OCC)C1)c1cccc(CO)c1	404.235	6.272	38.690	3.000	1.000	11.000
COCOC(=CC=CO)NC(=O)N=CC=C(Nc1ccc(F)cc1)c1ccc(-c2ccco2)cc1	477.170	5.853	105.320	6.000	3.000	10.000
C=CCC1OC(CC(C=O)C(=O)O)C=CC1=COCCC1=CC=CN(C)C1	373.189	2.852	76.070	5.000	1.000	10.000
CCCCCCC(C)C(=O)OC1C=CC(C(F)(F)F)=CC(OCC=CN=C(S)c2ccccn2)C1	510.216	6.624	60.780	5.000	1.000	12.000
CC[SH]1C=CC=C(C=C2SC(=O)NC2=O)C1C1CCc2cc(F)ccc21	389.092	4.566	46.170	3.000	2.000	3.000
CCC(F)NC=CC(F)=Cc1ccccc1Nc1ccc(F)c(F)c1	350.141	5.828	24.060	2.000	2.000	7.000
CCC(C(=O)N1CCc2ccccc2C1C(CC)Cc1ccc(F)cc1F)c1cccc(Cl)c1Cl	515.159	8.160	20.310	1.000	0.000	7.000
C=CC(=CC=CCCC12CCCOCC=C(C=C1OC)C2)CSC(=O)Nc1ccccc1	451.218	7.058	47.560	4.000	1.000	9.000
Nc1cc(-c2ccccc2)ccc1C1C=CC(CCC=Cc2ccccc2)C=C(O)C=COC1	449.235	7.671	55.480	3.000	2.000	6.000
CC(=O)NC1=CC=C(OCC(=O)O)C=CCC2=CCC(C(=O)O)=CC2=C1	357.121	2.219	112.930	4.000	3.000	5.000
C=COC(CC1=CC=CCOC(=O)C2=CC(c3ccccc3)=CC12)NCCc1ccccc1C(C)(C)CC=O	523.272	6.241	64.630	5.000	1.000	12.000
C=C(F)C=CC=COC=O	142.043	1.712	26.300	2.000	0.000	4.000
COC=C1C=C(CC(=O)OCC=O)OC=C1C(=O)Nc1ccccc1-c1cccc2cnccc12	470.148	4.301	103.820	7.000	1.000	8.000
C=CC=Nc1ccccc1OCCN1CC(=O)OC=CC(C=COCC(CC)=NOC)=C(C)NC1=O	496.232	4.253	111.050	8.000	1.000	12.000
C=CC=O	56.026	0.371	17.070	1.000	0.000	1.000
CCCOC=CC1=CCc2ccc(OCc3cccc(CO)c3C)cc2O1	366.183	4.825	47.920	4.000	1.000	8.000
CCC1=CC1(C=CC=CC=CC(=O)O)CC1=CC=CCC2CCCCC[SH]2C=CO1	426.223	6.742	46.530	2.000	2.000	7.000
CN(C)CCCOC=CC=C(C(=O)O)C(=O)Nc1ccc(Cc2ccc(C(=O)Nc3ccccc3)cc2)cc1	527.242	4.961	107.970	5.000	3.000	13.000
COC(=O)C=C(CC=COCCc1ccc(C(F)(F)F)cc1F)c1ccc(C=CC(F)F)cc1F	502.138	6.981	35.530	3.000	0.000	10.000
CN1C=CC=CC=CC(Cc2ccccc2)C(C(=O)Cc2cc(F)cc(F)c2)=C1	391.175	5.391	20.310	2.000	0.000	5.000
CCc1cc(C(C)(C)C)ccc1CCCOCC1C=Cc2c3ccnc4cc(cc2c3=C1)C4	437.272	6.353	22.120	2.000	0.000	7.000
O=C(CCC1CCCOC1)n1c(=O)c2c3ccc(c(=O)[nH]c4ccc(Cl)cc43)c21	410.103	3.934	81.160	5.000	1.000	3.000
CCCCON(CCCNCC1C(=O)c2cc(S(C)(=O)=O)ccc21)CCCOc1ccccc1C=O	516.229	3.665	102.010	8.000	1.000	17.000
Cc1ccc2[nH]c(=O)n(NC(=O)c3ccc4c(c3)C(=O)C(C)C=C4)c2c1	347.127	2.868	83.960	4.000	2.000	2.000
COC1c2ccccc2C1CNC=C1N=C(c2ccccc2)C=C1OCC=Cc1ccccc1	448.215	6.019	42.850	4.000	1.000	9.000
C=Cc1cc(OC)ccc1OCCC(O)COC1C=CC=C(C)CC1	344.199	4.150	47.920	4.000	1.000	9.000
C=CCC1Oc2ccc3c(c2)CC(C)=C3OC1C(=O)O	272.105	2.781	55.760	3.000	1.000	3.000
COCCNC(CC=C1C=C(OCCCc2ccc(Oc3ccc(Cl)cc3Cl)cc2F)C1)C(=O)O	523.133	6.167	77.020	5.000	2.000	14.000
COC=C1C(C)=CC(C=CC(O)=CC(=O)O)=C1C(=O)O	278.079	1.941	104.060	4.000	3.000	5.000
CCC=C1C=CC(Oc2ccc3c(c2)CCN3c2ccc(-c3ccccc3)nc2)C=N1	407.200	6.125	37.720	4.000	0.000	5.000
COC1=CC(=C(Cl)C=CC2CCCCC2)C(=O)N(CCc2ccccc2C)C1	399.197	5.539	29.540	2.000	0.000	6.000
CCCC1=CC(CCOC(=O)c2ccccc2C=O)OC(C)C(C)=C1C	356.199	4.896	52.600	4.000	0.000	7.000
CN=C1CN(Cc2cccnc2)C23C=C1C=NC(=CC=COC2)C3	320.164	2.536	50.080	5.000	0.000	2.000
COc1cccc(-c2nc(C)c3n2C(=O)NCC(=O)OCc2c(O)cccc2O3)c1	409.127	2.980	111.910	8.000	2.000	2.000
CCCC=CC1=C(OC=NCC=COc2cccc(Cl)c2)C=C1F	347.109	5.755	30.820	3.000	0.000	9.000
O=C1OC=CCC=CC=CCOc2ccc3c(c2)CCN13	283.121	3.594	38.770	3.000	0.000	0.000
CCC(C=O)CC1C=C(CCNCC23CCCCCCCCCNC(=N2)N=C(C)C3)C=CCO1	470.362	5.146	75.080	6.000	2.000	9.000
CC(C)NC1(c2ccccc2)CCOC(Cc2ccccc2F)C1	327.200	4.441	21.260	2.000	1.000	5.000
CCCCC(C)NC(=O)Oc1ccc(Oc2ccc(Oc3ccccc3)nc2)cc1	406.189	6.333	69.680	5.000	1.000	9.000
C=Cc1cc(OC)ccc1C(=CCNS(=O)(=O)CCC)c1cncc(OCC2=CC=C(C)C(F)=CC(F)=C2)c1	554.205	6.466	77.520	5.000	1.000	12.000
C=CC(C)(CC=C1C=Cc2cc(OCCc3ccccc3)ccc2NC(=O)COC(CC)=C1)C(=O)OCC	515.267	6.656	73.860	5.000	1.000	10.000
N#CC1CC1=C1CCCC(C2C=CC=C(OC(=O)Nc3cc4ccccc4o3)C=C2)CO1	428.174	6.222	84.490	5.000	1.000	3.000
C=CC(=CC=CCC#N)OCc1ccccc1	225.115	3.743	33.020	2.000	0.000	6.000
C=CC(=CC=CN(C=C1C=C(c2ccc3cc2C(F)=C3O)C1)C(=O)NC1=CC=CNC1)c1ccccc1	491.201	6.820	64.600	3.000	3.000	7.000
C=CC(O)=CC=CCC1=C(COC)CC1	206.131	3.297	29.460	2.000	1.000	6.000
CC1=CCCCC(CCCCNC(=O)c2ccc(Oc3cccc(F)c3)nc2C)Oc2ccc(F)cc2O1	522.233	7.275	69.680	5.000	1.000	8.000
CC=c1c(-c2ccco2)ccnc1=COC1=CC=C(C(=O)OCc2ccccc2OC)C1OC	459.168	3.488	80.020	7.000	0.000	8.000
CCNC=NC=CC(C)=NNC1=NC=C(C=COC)C1N	290.186	0.887	96.390	6.000	3.000	7.000
O=C(C=C1C=CC=CC=C(C2CC2C(=O)O)C=C1)NCc1ccc2ccccc2c1CO	427.178	4.204	86.630	3.000	3.000	6.000
NC(=O)COC(=O)CC1=CC(OCc2ccccc2F)=CC(OCCc2ccc(Cl)cc2Cl)=CC=C1	531.102	5.591	87.850	5.000	1.000	11.000
CCOC(CC(CCCCCCCC(N)=O)C(=O)O)Oc1cc2ccccc2[nH]1	404.231	4.216	114.640	4.000	3.000	15.000
CC1(NCc2ccc(Cl)c(Cl)c2N)CC=Nc2cc(Cl)ccc21	367.041	5.340	50.410	3.000	2.000	3.000
C=CC=CC(C=CC=CC(=O)NCC1=NOC1)NN=CC(=O)CCCCC(=O)[O-]	401.183	0.167	132.280	8.000	2.000	15.000
O=C(Cc1ccc(OC(F)(F)F)cc1Cl)c1ccc2c(n1)NC2	342.038	3.985	51.220	4.000	1.000	4.000
CC(O)CCS(=O)(=O)Oc1cccc(C(=O)NN=Cc2cc(Br)cs2)c1	459.976	2.754	105.060	7.000	2.000	8.000
