smiles	MW	LogP	TPSA	HBA	HBD	RotB
Nc1cccnc1C(=O)NC=C1N=Cc2ncnc(Nc3ccc(F)c(Cl)c3)c21	409.085	3.151	118.180	7.000	3.000	4.000
Cc1cccc2ccc(=O)n(-c3ccc(S(C)(=O)=O)cc3)c(=O)c12	341.072	2.063	73.210	5.000	0.000	2.000
NOC12CCCCC1NCCC(=O)c1ccc(Cl)nc12	295.109	1.939	77.240	5.000	2.000	1.000
NN=C(N)SC(=S)NN=C(C1=CC=COCC1)c1ccc2c(c1)OCO2	391.077	1.776	116.480	8.000	3.000	3.000
Cc1c(Cl)cc(Cl)cc1NC(=O)N1CCCC(CCCNCc2cccc3[nH]n-3c2)C1	461.175	5.672	65.090	3.000	3.000	7.000
C=CON=CC1=C(NS(=O)(=O)Oc2ccccc2)C(=O)c2cc(Cl)ccc21	404.023	3.307	94.060	6.000	1.000	7.000
CCN(C)C(=O)C1=C(OC)CN(Cc2cccnc2)N1c1ccccc1	352.190	2.655	48.910	5.000	0.000	6.000
CCN(CC)CC1=CC2=C(NCCC(C)(C)OC)C=CN=CN(C)C2=N1	359.269	2.770	52.460	6.000	1.000	9.000
CNc1ncc(N2CCN(C)CC2)cc1NC1=CC=C2C=CCC=C21	335.211	2.997	43.430	5.000	2.000	4.000
COC1CC=C(C(=O)Nc2ccccc2-c2nccs2)N1c1cccnc1	378.115	3.910	67.350	6.000	1.000	5.000
Cc1cnc(C=C2CCCC2)c(SN)c1	220.103	3.313	38.910	3.000	1.000	2.000
NC=NC1C=CN=C(Cc2cccc3ccccc23)N1	264.137	2.211	62.770	3.000	2.000	3.000
CCC1(CC)Oc2ccc(NC(=O)C=Cc3ccncc3)nc2N=C1C	350.174	4.172	76.470	5.000	1.000	5.000
Cn1nc(-c2cccnc2)nc1Cc1cnccc1F	269.108	2.002	56.490	5.000	0.000	3.000
CNC(c1ccccc1)c1ccc(C2=CCC(=O)C=C2)cc1	289.147	3.908	29.100	2.000	1.000	4.000
CCNC1(C)C=C(c2ccc(F)c(F)c2)c2ccccc2C1	299.149	4.321	12.030	1.000	1.000	3.000
CNC1=CC=C(C2=NCC(N)=NC=CC=C2)CC1	242.153	1.692	62.770	4.000	2.000	2.000
N=C(N)OC=C1C=CCS(=O)(=O)NN=Nc2ccc(O)cc2OC1	353.079	1.053	159.450	8.000	4.000	1.000
Nc1c(C2=C3C(=CC4=CCON=C4)SC3=NC2)cncc1C1CC1	336.104	3.280	72.860	6.000	1.000	3.000
CNC1=NC(N)=CC=C(C(=O)n2ccc(NC3C=CN=N3)cc2=O)C=N1	352.140	0.592	138.590	10.000	3.000	3.000
C=CN(CCNC1C=CC=C(C(F)(F)F)C(=CNC(C(=O)O)C2CCOCC2)C=C1)c1ccc(S(N)(=O)=O)cc1	582.212	3.210	133.990	7.000	4.000	11.000
NC(=O)c1c(F)cccc1C1N=C(c2ccc(O)cc2O)C(=O)N1CCCCO	401.139	1.438	136.450	6.000	4.000	7.000
Cn1c(C(=O)N2CCC(c3cccnn3)CC2)nc2ccccc21	321.159	2.383	63.910	5.000	0.000	2.000
CCC1=C(C(N)=O)C=CC=CC1=CCC1=C(C)C(c2cc(F)cc(F)c2O)C1	383.170	5.109	63.320	2.000	2.000	5.000
CCC(C)(C#N)CC(C)NCC(O)CNc1cc(C#N)cc(F)c1-c1ccncc1	409.228	3.840	104.760	6.000	3.000	10.000
CCC1NC(C2=CC(C)(CC(C)C)C(C)C2=O)C=NC1C1=CC(c2ccoc2)C=NC1=O	435.252	4.288	84.030	5.000	1.000	6.000
CNCC=C(C=O)CNC(=O)C1CCN(c2ccc(Cl)c(Cl)c2)CC1C	397.132	2.917	61.440	4.000	2.000	7.000
C=C1COCCN1CCC(=O)NC12CC=C(C=C1C)CC(N1CCCCC1)=N2	384.253	2.599	57.170	5.000	1.000	4.000
O=Cc1ccsc1NC1=CC=C(c2ccccc2)C1	267.072	4.344	29.100	3.000	1.000	4.000
CCN1CCC(O)C(C)(C)C2C=NC3(C=Nc4cc(C(F)(F)F)ccc4CCN3)N=CC=C21	461.240	3.975	72.580	6.000	2.000	1.000
COCCCN1CCC(CCNC2CC=CC(Oc3ccccc3)=N2)N=C1c1ccc(Cl)cc1	480.229	4.941	58.450	6.000	1.000	10.000
COC=C(C=C1C=CCCC(C)(O)CO1)C(=O)NCC1CCCCC1=O	363.205	2.394	84.860	5.000	2.000	5.000
CC(=CC(Cl)=CNC(=O)NC(C)C)NC(=O)Nc1ccc(Cl)cc1C	384.112	4.462	82.260	2.000	4.000	5.000
CCOC(=O)NC1CCc2cc(-c3cccc(C#N)c3)ccc2NC(=O)Nc2cccc(C)c2C1	468.216	5.781	103.250	4.000	3.000	3.000
O=CC(=O)NC1=CC=C(F)CC1=O	183.033	0.012	63.240	3.000	1.000	2.000
CCOC(=O)N=C(NCCCCC1CCCc2cc(F)cc(F)c2C1)C1=C2CCCCN21	445.254	5.486	53.700	3.000	1.000	7.000
Nc1nc2cc(c1O)C(c1ccc3ncccc3c1F)C2	281.096	2.745	72.030	4.000	2.000	1.000
Fc1cccc(Nc2nccc(C3(c4ccccc4)OCCO3)n2)c1	337.123	3.607	56.270	5.000	1.000	4.000
COc1ccc(NN=Cc2cc(Cl)c(O)cc2OC)cc1	306.077	3.509	63.080	5.000	2.000	5.000
CCC=C(C)N(C)N(CC(=O)NCc1ccccc1)c1ccccc1C=O	365.210	3.783	52.650	4.000	1.000	9.000
CC(=O)NCc1cccc(C(=O)NS(=O)(=O)c2ccc(Nc3ccc(O)c(Cl)c3)cc2)c1	473.081	3.544	124.600	6.000	4.000	7.000
Cc1cc(F)ccc1CC(N)C(=O)N1CCC(c2ccccc2N)C1	341.190	2.602	72.350	3.000	2.000	4.000
N#CCC1CCC2(CCN1)NC=Nc1c(-c3ccncc3)cccc12	331.180	3.263	73.100	5.000	2.000	2.000
Cc1cnccc1CN(CCC1=CC=C(C#N)C1)CCc1ccc(Br)cc1	421.115	5.367	39.920	3.000	0.000	8.000
C=C(C=CC=COCCOC)C1(Cn2ccnc2)COCCO1	320.174	1.958	54.740	6.000	0.000	9.000
C=C1C=C(N2C=CC(Cn3cccn3)C=C2C)C=N1	252.137	2.714	33.420	4.000	0.000	3.000
O=C1NCCCNCc2ccccc2OCCOc2cc(S(=O)(=O)CCCN3CCOC3)ccc2CN1	532.236	1.890	118.230	8.000	3.000	5.000
Cc1cc(C#N)ccc1C1=C(Nc2cccc(C(F)(F)F)c2)N=NCC=C1	368.125	5.688	60.540	4.000	1.000	3.000
CSCC1(NC(=O)NCc2cccs2)Cc2ccccc2Cc2ccccc2C1	422.149	5.039	41.130	3.000	2.000	5.000
CC(O)C=C1C=CC2=CC(=C1)c1cc3cc(c1)C(C2=CC=COC(F)(F)F)N(CCCCCc1ccc(C(=O)O)cc1)CC3	603.260	7.874	70.000	4.000	2.000	10.000
CCOCCOCCNC1=Cc2cccc3c2C(C(=O)O)C3=C1	315.147	2.249	67.790	4.000	2.000	9.000
CNCCCc1ccc(C(N)=O)nc1	193.122	0.332	68.010	3.000	2.000	5.000
C=C1CNCCC(=O)CNc2ccc3cc2-c2ccccc2C32CCCN(Cc3ccc(F)cc3F)C2C1	513.259	5.817	44.370	4.000	2.000	2.000
C=CN(CCCNC(=O)NC1C=CC=CC(=O)NC1)CCc1cccc(OC)c1	398.232	1.983	82.700	4.000	3.000	10.000
CNCC1CC2=CC(=N1)C=Cc1cncn12	214.122	1.183	42.210	4.000	1.000	2.000
CCNC(=O)CNC(C=CC(C=NC(C)=N)N1CCCC1C)=NCC(C)(C)C	390.311	2.634	92.940	4.000	3.000	8.000
Cc1cnc(-c2ccccn2)cc1C1C=CC=C2OCN2C=C1	303.137	3.750	38.250	4.000	0.000	2.000
CCOC1CCOC2=CN=CC(C(N)=O)=CC(C)=C2N=CC1=O	317.138	1.063	103.340	6.000	1.000	3.000
CCN(CC)N1C=CC(C(=O)c2ccc(NC(=N)N)cc2)=CSc2cccc1c2	407.178	4.441	85.450	5.000	3.000	6.000
CCOC(=O)C1=NN(c2cc3cc(C)cc(Br)c3o2)NC=N1	364.017	2.733	79.430	7.000	1.000	3.000
CC1=CC(=O)C(=CN2N=C3CCC4=C(C)CC4=CC3N(C)C2=O)C=C1	335.163	3.488	52.980	3.000	0.000	1.000
CNC=CC=CC(=O)C=O	139.063	0.044	46.170	3.000	1.000	4.000
CC1CNC2=C(CC=C2C=CN(C)C=C[NH])C(=O)CO1	274.156	1.348	65.370	4.000	1.000	3.000
Cc1cc(C(=N)N)ccc1CC(N)C(=O)N1CC2Cc3cccc(C(O)C(C)O)c3OC2C1	452.242	1.025	145.890	6.000	5.000	6.000
N#CC=C(F)CCCc1c(CCCCO)[nH]c2ccc(O)nc12	317.154	3.283	92.930	4.000	3.000	8.000
CCC=CC(=CC=CC(=O)N1CCCC(N(CC)CCO)C1)C(=O)N1CCc2ccc(F)cc2O1	485.269	3.258	73.320	5.000	1.000	9.000
C=NC(=CC=COCCCCC)C(=O)N(C(=O)c1cccs1)C(C)C	362.166	4.430	58.970	5.000	0.000	10.000
CCN(CC)Cc1ccc(NCCC2CCCCCC2)nc1-c1ccccc1	379.299	6.363	28.160	3.000	1.000	9.000
NNC=C(C=CC1=CN=C(N)N(CC(N)=O)C2CCCCC12)N1CCOCC1	389.254	-0.262	135.230	8.000	4.000	6.000
CC(=O)Oc1ccc(C2=CC=C(F)C(C(=O)O)C=C2)cc1	288.080	3.119	63.600	3.000	1.000	3.000
CC(C)OC=CC=C(C=O)CCC(=O)NNS(=O)(=O)c1ccccc1	366.125	1.840	101.570	5.000	2.000	10.000
Cc1ccccc1CC1CCCC(CNC(C)CCCC(CC=O)c2ccc(F)cc2)C1O	453.304	5.975	49.330	3.000	2.000	12.000
COC(=O)C(C(=O)C1=Cc2cc(F)ccc2OC1C(C)C)C1C=CC(C)=CC1=O	398.153	3.686	69.670	5.000	0.000	5.000
CCOc1ncc(C(N)=O)cc1Cc1ccc(S(N)(=O)=O)nc1	336.089	0.212	138.260	6.000	2.000	6.000
O=C(CC1CCC1)C1CC2=Nc3cc(O)c(cc3CNC2)CCc2cc(F)ccc2CN1	435.232	4.113	73.720	5.000	3.000	3.000
NC(=O)CCNCCN1C=NN(C2CCCOC2)N=N1	283.176	-0.526	107.910	8.000	2.000	7.000
C=C1C(NS(=O)(=O)c2ccc(Cl)cc2)=CC=C(F)C(=O)NC2Cc3ccccc3C23CC(F)(F)C13	520.084	4.560	75.270	3.000	2.000	3.000
CCNC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C=CN=C(S)c1ccsc1	421.069	3.455	70.560	4.000	3.000	8.000
NCCCSc1nnc2c(n1)C1=CC3=COCOC(C=N3)[SH]12	337.067	1.283	95.510	8.000	2.000	4.000
C1=CC(CCCC(CCNc2cc3c[nH]cnc-3c2)c2cnn[nH]2)C=N1	349.201	3.603	94.640	5.000	3.000	9.000
COc1ccc(NC(=O)OCc2ccccc2)c(O)c1	273.100	3.150	67.790	4.000	2.000	4.000
CCOC(=COC1=CC2=CC2COC=CC=NC=C1)CF	291.127	3.419	40.050	4.000	0.000	5.000
C=CCN1COC2C(C1)N2CCNC(=O)CC12CC3CC(CC(C3)C1C)C2	373.273	2.441	44.580	4.000	1.000	7.000
C=C1C2=CC=CC(C=C3CCCC=C13)OC1CC3CCC(CC3C2)N(CCNC)C1=O	420.278	4.470	41.570	3.000	1.000	3.000
NC=C1C=C(c2cn(Cc3ccc(OC(=O)NCc4cccs4)cc3)c(=O)n2-c2ccc(Cl)nc2)N1	520.108	3.830	116.200	9.000	3.000	7.000
COC(=O)C(=CCNC12CNc3ccccc3C(=O)C(=N1)N2)c1cccc(F)c1	394.144	1.936	91.820	7.000	3.000	5.000
O=C(NC1=CC(=CO)C=C1)C1CCNCC1C(=O)Nc1ccccc1O	355.153	1.568	110.690	5.000	5.000	4.000
Cc1nc(Nc2cccc(OC(=O)Nc3ccc(F)cc3)c2)ncc1C(C)(C)C	394.181	5.576	76.140	5.000	2.000	4.000
N#CC=C(C=C(Cc1ccc(F)cc1F)c1ccc(Cl)cc1)c1ccc(Cl)cn1	426.050	6.900	36.680	2.000	0.000	5.000
O=C1NC(=CO)C=CCC=C2C1=Cc1ccc(O)cc12	267.090	2.648	69.560	3.000	3.000	0.000
NC(=S)NN=C1CC(c2ccccc2)C2CCOC12	275.109	1.768	59.640	3.000	2.000	2.000
C=C(C=CC=CC12COC(=CC=C(C(=O)O)C1)C2)C(=O)Cc1cccc(N)c1	377.163	3.754	89.620	4.000	2.000	7.000
CCCN1C(=O)C2CCN(C(=O)C3CCCCN3c3cccc4nccnc34)CC21	407.232	2.458	69.640	5.000	0.000	4.000
CCNC1(C(=O)NCc2ccccc2)SCC=C1C(=O)NCCC=COC	389.177	1.948	79.460	5.000	3.000	10.000
CC(C)NCCC1CC2CC1N(S(=O)(=O)c1ccc3[nH]ncc3c1)C2	362.178	2.350	78.090	4.000	2.000	6.000
Cc1ncccc1C(O)(c1ccccc1)C1CCC(C)CC1O	311.189	3.423	53.350	3.000	2.000	3.000
CCCNC1CCCCN(C2=CC(C3CCOC3)=CC=C(Cl)C2)CC1	364.228	4.604	24.500	3.000	1.000	5.000
CCCCCCCC=CC1=CC=C2C=C(C(=O)c3ccc(Oc4ccncc4)cc3)C12	411.220	7.396	39.190	3.000	0.000	11.000
CC(=O)c1cc(NN=CCC23C=CC(=O)N2CCC3)ccc1F	315.138	2.747	61.770	4.000	1.000	5.000
CC1=CC(OCc2ccc(Cl)s2)=CC(O)(Nc2ccc(N(C)C)cc2C)C1=O	418.112	4.506	61.800	6.000	2.000	6.000
CC1=NN=COC(C)C[N+]1([O-])c1ccc(C(=O)N2CCC(C)(C)O2)nc1C	375.191	2.532	99.440	7.000	0.000	2.000
Cc1ccccc1CNC(=O)C(=O)NC(=CC#N)Nc1ccccc1	334.143	2.205	94.020	4.000	3.000	5.000
COC(=O)CCN(C(=O)C=O)C1=CN=CC(C)C1	252.111	0.529	76.040	5.000	0.000	5.000
Cc1c(C(=O)Nc2cc(Cl)ccc2N2CCN(C)C2)cccc1-c1ccccc1F	423.151	5.416	35.580	3.000	1.000	4.000
CCCC1=Cc2c(O)cc(C)nc2C(=CO)c2ccccc21	293.142	4.697	53.350	3.000	2.000	2.000
COC=C1C=C(O)C(=O)NCCCNC2=Cc3cc4ccccc4cc3C2O1	378.158	3.291	79.820	5.000	3.000	1.000
COCCC1=CCC2=NCCC(C)C(C2)C(O)C1c1ccccc1C=O	355.215	3.797	58.890	4.000	1.000	5.000
CC(C)(O)Cc1ccccc1OCc1ccc(Cl)c(F)c1	308.098	4.372	29.460	2.000	1.000	5.000
CS(=O)(=O)Nc1ccc2c(n1)Nc1cccc(C#N)c1CNCCC2O	373.121	1.595	127.140	7.000	4.000	2.000
C=COc1cc(C(C)=O)ccc1C1(C)CC(C)C(F)=CC1=CC=O	328.147	4.688	43.370	3.000	0.000	5.000
COC=CN=CC(O)=C(C)CC(C)=NN1CC(O)C(O)=C1c1ccccc1	371.185	3.376	97.880	7.000	3.000	7.000
C=CC(C)(O)NC=C(C(=C)C(C)=O)C(=O)c1ccsc1	291.093	2.444	66.400	5.000	2.000	7.000
CCOc1ccccc1N(N=C(c1ccccc1)C(C)(N)CO)C1CC1	353.210	3.168	71.080	5.000	2.000	8.000
CC1CNCCC1CC(=O)C(N=CC=CO)c1ccc2c(c1)OCO2	344.174	2.804	80.150	6.000	2.000	6.000
CCCNC=CCCCNC1(C(=O)C=CC=CSCC)CC1	322.208	3.794	41.130	4.000	2.000	13.000
CNC(c1ccsc1)N(C(C)=O)C(=O)Nc1ccc(-c2cncnc2)cc1	381.126	3.504	87.220	6.000	2.000	5.000
C=NC=C1C(=O)C(Cc2ccccc2)NC(=O)C(C(O)O)[SH]=C1C(=O)Nc1ccc(N)nc1	469.142	-0.186	167.000	8.000	6.000	6.000
O=C(NCc1ccc(Cl)cc1Cl)NC(=O)NS(=O)(=O)c1ccsc1	406.957	2.953	104.370	5.000	3.000	4.000
C=CC1c2cc(cc(OCc3ccccc3CC)c2C2=CC=CNC(=O)CC2)CN1CC1CCCCC1	496.309	7.258	41.570	3.000	1.000	8.000
CC1=NC=C(NC2=CC=C(C3(c4ccccc4)C(=O)CN(C(C)CCN4CCCC4)C3=O)C=CO2)C1	486.263	3.817	74.240	6.000	1.000	8.000
C=NC=CS(=O)(=O)Nc1ccc(Br)cc1CCC1(C)C=CC(=O)N1C	425.041	3.082	78.840	4.000	1.000	7.000
C=CN1C(OC)=CC=C(C(=O)c2ccc(Cl)s2)N=C1C	308.039	3.833	41.900	5.000	0.000	4.000
CC=CC(F)(CF)N(CCCNC1CC(F)(F)C1C)N=NN=CC	351.205	3.896	52.350	3.000	1.000	10.000
CCC1=C(C=O)C=C[SH]1CC	170.077	2.398	17.070	1.000	1.000	3.000
CN1CCCCC1Nc1ccc(C(F)(F)F)cc1NC(=O)NCC1=CC=C(NC(=O)c2ccc(C(F)(F)F)cc2)C1	581.223	6.343	85.500	4.000	4.000	7.000
NC(=O)c1cc(Cc2ccccc2C(O)CO)ccc1O	287.116	1.108	103.780	4.000	4.000	5.000
C=C(O)Cc1cc(=O)cc(C=CC=C(O)C(=C)Br)o1	324.000	3.618	70.670	4.000	2.000	5.000
COCCOC(=O)c1c(Oc2cc(O)ccc2N=CCC#N)ccc2c1CCC2	394.153	4.092	101.140	7.000	1.000	8.000
N=C1N=CC=CC1=CC=CCCCNC(=O)C=CCC=O	285.148	2.128	82.380	3.000	2.000	8.000
Cc1ccc(C(=O)OCCOCCOCC(c2ccccc2)c2ccccc2)cc1	404.199	5.017	44.760	4.000	0.000	11.000
CCCN(CC1=CC=C2C=COC21)Cc1ccccc1	267.162	3.678	12.470	2.000	0.000	6.000
NCCOC1=CN2C(=NNc3ccc(Oc4cccnc4O)cc32)C1	339.133	2.345	105.230	8.000	3.000	5.000
CC(C)SC(=O)NCc1ccccn1	210.083	2.433	41.990	3.000	1.000	3.000
CC=C1C(C(=O)O)C=CC(C)=CC(=O)NCCC2(O)CCC(C(=O)N3CCCCC3C)C2C1O	474.273	2.175	127.170	5.000	4.000	2.000
NC=c1cnc2nc(Sc3cc(Cl)c(O)c4ccccc34)nn12	343.029	2.203	89.330	7.000	2.000	2.000
C=CCC(CC(=O)NCC(=O)C1C=CC=COCC1)c1cccs1	345.140	3.590	55.400	4.000	1.000	8.000
CN(CC(CC=Cc1ccccc1)Cc1ccco1)C(=O)C(O)O	329.163	2.311	73.910	4.000	2.000	8.000
C=C(Br)C(=O)C(=CC=O)c1csc2ccccc12	319.951	3.961	34.140	3.000	0.000	4.000
Cn1nccc1OC=Cc1ccccc1S(=O)(=O)N1CCCCCCC1	375.162	3.425	64.430	5.000	0.000	5.000
CC(C)N(NS(=O)(=O)C=Cc1ccc2ccccc2n1)c1ccc2c(c1)=NCC=2	406.146	2.369	74.660	5.000	1.000	6.000
COc1cc(O)c(Br)c(C)c1Cc1ccc(-c2ccc(C(=O)O)cc2)c(C)c1	440.062	5.736	66.760	3.000	2.000	5.000
Cc1ccc(O)c(C2C=C(CC(C)(C)NCCC(C)c3ccccc3)C(OC=O)=CC=C2O)c1	461.257	6.175	78.790	5.000	3.000	10.000
COC(=O)NC=NC(SC)c1ccncc1	239.073	1.827	63.580	5.000	1.000	4.000
Fc1ccc(C2=CCOC3(C=CC=CC2)CCC2C(CNC3)CC2C2CCCC2)c(F)c1F	457.259	6.585	21.260	2.000	1.000	2.000
NC(=O)Cc1ccccc1OC1=CC=CCC(C2C=CNC3=NC=CC32)=N1	360.159	2.611	89.070	5.000	2.000	5.000
CC1(c2ccc(-c3ccccc3)cc2)N=Cc2ccc1c(N)c2	298.147	4.632	38.380	2.000	1.000	2.000
CCCS(=O)(=O)NC1CCCCCCN(Cc2ccccc2Oc2cccc(Cl)c2)C1	464.190	5.596	58.640	4.000	1.000	8.000
C=C1C(C(=O)OC)=CC(C)=C1C(=O)NCC(=O)Nc1ccc([N+](=O)[O-])s1	377.068	1.697	127.640	7.000	2.000	6.000
Cc1ccccc1-c1ccccc1NC1=Nc2ccncc2N=CC(=O)N1	355.143	3.989	78.740	5.000	2.000	2.000
C=C(C(O)=C(F)C=CC(=O)N(C)Cc1ccccc1)C1CCCC1	329.179	4.687	40.540	2.000	1.000	6.000
C=C(Cl)C=CCC(=O)C1(N)Cn2cc(C)c1cncnn2	305.104	1.541	86.690	6.000	1.000	4.000
C=CC=C1CCN(CCCCNS(=O)(=O)c2ccc3cc[nH]c3c2)CC(C=O)(NC(=O)c2ccccc2)C=C1C(=O)O	590.220	3.423	148.670	6.000	4.000	12.000
COc1ccc(C(=O)NCCCN2CCC(n3c(=O)[nH]c4ccccc43)CC2)cc1OC	438.227	2.804	88.590	6.000	2.000	8.000
C=CC=Cc1cnccc1C1CC(c2ccc(Cl)c(N)c2)=NO1	325.098	4.382	60.500	4.000	1.000	4.000
CCCCC1(c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)Oc2cccc(F)c2C(O)C2CC21	492.154	6.286	49.690	3.000	2.000	5.000
COC(=O)NC(=O)C=CCC1C=CC=C(C=O)C(O)=C2C=CC=CC21	341.126	2.681	92.700	5.000	2.000	4.000
Cc1cccc(O)c1C=CCC(F)(F)CNCCC(O)Cc1ccc2ccccc2c1	425.217	5.476	52.490	3.000	3.000	10.000
CSC1Oc2ccccc2OC2C(O)C(NC(=O)c3ccccc3)N=C[SH]12	404.086	2.591	80.150	6.000	3.000	3.000
CCOC1=CC=C(C2=NN(C)CCc3cc(-c4nccs4)[nH]c3N=C2CC)C1	395.178	4.715	65.870	6.000	1.000	5.000
COc1cc(F)cc(C(=O)CC2CCC3CC(C(C)(C)C)OCC3C2)c1	362.226	5.275	35.530	3.000	0.000	4.000
O=C1Nc2ccccc2C(CS(=O)(=O)N2CNc3ccccc32)N1c1ccccc1Cl	454.087	4.653	81.750	4.000	2.000	4.000
Nc1cccc(F)c1C(=O)NCCC(O)CNCCC1CCCCCCN1CCc1cccc(F)c1	502.312	3.885	90.620	5.000	4.000	12.000
C(=Cc1ccccc1)NNCC1CCC2CC3CC2CN13	283.205	2.624	27.300	3.000	2.000	5.000
CC=CC1(C)NCC(O)C=C2C=C(OC(=O)NC3CC3)C=C2O1	318.158	1.856	79.820	5.000	3.000	3.000
CN1CCNN(CC2NCC3c4ccc(Cl)cc4CC3C2C=O)CC1	362.187	1.135	47.610	5.000	2.000	3.000
Nc1ccc2c(F)c1C(=O)C(C(=O)O)CCN(c1ccccc1Cl)CC2	376.099	3.398	83.630	4.000	2.000	2.000
CC(C)(CC(O)CP(=O)(O)O)C(=O)CCCCCc1ccccc1	356.175	3.314	94.830	3.000	3.000	11.000
CCCn1c(CN2Cc3ncc(-c4ccc(Cl)cc4)cc3C2=O)nc2cc(Cl)ccc2c1=O	478.096	5.331	68.090	5.000	0.000	5.000
CCOC=C(C#N)C(CC(CO)c1ccc(Cl)cc1)C(C)(C)O	337.144	3.637	73.480	4.000	2.000	8.000
C=C(O)C(C=CC1=CC(=CC)C=C(CO)OC(=O)C(=O)C=C1)CCc1ccccc1	406.178	4.294	83.830	5.000	2.000	7.000
CCNC1(C)C(=O)N(Cc2cccnc2)C1=Nc1cccs1	314.120	2.584	57.590	5.000	1.000	5.000
CCC1=CC=CC(NC2=C(C(=O)N3CCCC3)Cc3ccccc3C2=O)N1	363.195	2.671	61.440	4.000	2.000	4.000
O=C(Nc1ccc(Cl)cc1)Nc1cccc(-c2ncccc2C(F)(F)F)n1	392.065	5.460	66.910	3.000	2.000	3.000
COC1=CC2=CC(Cl)=C(C(C)(C)NC(=O)Nc3ccc(OC(F)(F)F)cc3)N=CC2=CN(C)C1	496.149	5.306	75.190	5.000	2.000	5.000
COC=C1C=CCc2cc(Cl)ccc2C(=O)S(=O)(=O)Nc2ccccc2N=C1	416.060	4.267	84.830	5.000	1.000	1.000
CC=C(C=CNC1=CN=C(C(C)CO)C(C2CC2)=C(C(=O)OC)O1)C(=O)c1cccc(F)c1	454.190	3.794	97.220	7.000	2.000	9.000
CSCSC1(NC=CCCCN(C)C)C2CCC1C2=O	314.149	2.790	32.340	5.000	1.000	9.000
CC=COCCCCCCN=S(C)(=O)C(NN1CCCC1)[N+](=O)[O-]	362.199	2.356	97.070	7.000	1.000	12.000
CC(C)CC(=O)Nc1cc2cc(c1)C1(CSC(N)=N1)N(C(=O)O)C2	348.126	2.379	108.020	5.000	3.000	3.000
CC(C)(C)CC1NCCCC(N2CCC(NC(=O)CCc3ccccc3)CC2)S1=O	433.276	3.420	61.440	4.000	2.000	6.000
CN1C2=CC3=CC(=O)C(SC(=Nc4ccccc4)N4CCNCC1C4)C3=N2	379.147	1.800	60.300	6.000	1.000	1.000
Nc1ccc(CCC2COC2)cc1CCC(=O)NCCC1C=CC=C(C(=O)NCCc2ccccc2)CC1	515.315	4.538	93.450	4.000	3.000	13.000
CC(C)(CO)C(=O)NC(Cc1ccccc1)C(=O)Nc1nc(C(F)(F)F)ccc1F	427.152	2.924	91.320	4.000	3.000	7.000
CCN(CC)CC=C1C=CN=CN=C1c1cccc(C(=O)O)c1	311.163	2.998	65.260	4.000	1.000	6.000
O=CC(Cl)=C(O)c1cc2c(cc1=Cc1ccccc1)CC(O)=CC=2	338.071	2.958	57.530	3.000	2.000	3.000
C=C1C=CCC12C=CC=CC=NNC=CC=C(C1=C3OC(CCN4CCCC4)C1C3=CCNC=O)C2	484.284	4.462	65.960	5.000	2.000	7.000
C=CC(SC=Cc1ccc(Nc2cccc(F)c2)cc1)n1ncnc1C#N	377.111	5.121	66.530	6.000	1.000	7.000
CCc1c2cc3cc1C(c1ccc(Cl)c(Cl)c1C)CCCNCC(=NN(C)O3)O2	433.132	5.311	46.090	5.000	1.000	2.000
NC1CC2=C(c3ccccc3Oc3ccc4c(c3)CCN(Cc3cccc(F)c3)C4)C=C21	424.195	5.601	38.490	3.000	1.000	5.000
CCc1ccccc1Cc1ccc(Cc2c[nH]nc2C(=O)NC=N)c(C)c1	360.195	3.799	81.630	3.000	3.000	7.000
C=NC(=O)CCCCc1c(C2C=C(OC)C=C2C)ccc(Cl)c1F	349.124	4.993	38.660	2.000	0.000	7.000
O=C(NS(=O)(=O)c1cccnc1O)c1cn(Cc2cccs2)nn1	365.025	0.607	127.070	9.000	2.000	5.000
CC1=C(C=C2C=C(C(=O)NCc3cccc(OCC4CCCC4)c3)C2)C=C1C1CC1	401.235	5.795	38.330	2.000	1.000	8.000
COC(=O)C=C1C2=CC=C(CNC(=O)Cc3ccc4cc(OC)ccc4c3)C=C1N2	402.158	2.918	76.660	5.000	2.000	6.000
COC(=O)C1=CN=C(N)C(=CC(=O)NC(=O)Nc2ccc(Cl)cc2)S(=O)(=O)O1	428.019	0.604	166.250	9.000	3.000	3.000
COC=C1C=Cc2nc(Cl)ccc2Oc2ccc(F)cc2S(=O)(=Nc2cccc(C#N)c2)C(OC)=C1	523.077	6.742	93.800	7.000	0.000	3.000
COc1cc(N)c(C)cc1C=CC(=O)Nc1c(C)cc(C)c(C)c1C	338.199	4.471	64.350	3.000	2.000	4.000
CNc1c(-c2ccccc2Cl)c1=NOC(=N)N	250.062	1.650	83.490	4.000	3.000	3.000
COC=C1N=C(CCC(=O)C(=O)Nc2cccc(Br)c2)N1	351.022	2.184	79.790	5.000	2.000	6.000
CN(C)CCC(=O)Nc1ccccc1-c1cnccc1C1=NC(c2cccs2)=NC1=O	431.142	3.476	87.020	6.000	1.000	7.000
C=CC(=CC=COC)OC(=O)C=Cc1ccccn1	257.105	2.868	48.420	4.000	0.000	6.000
N#CC1CC(NC(=O)c2cc(F)ccc2F)c2ccc(Cl)cc2ON1	363.059	3.269	74.150	4.000	2.000	2.000
