smiles	MW	LogP	TPSA	HBA	HBD	RotB
CNC(=O)C1CCC(C2=CN(Cc3ccc(CN(C)C)c(Br)c3)N(C)C2)C1	434.168	3.219	38.820	4.000	1.000	6.000
CN(c1ccc(Br)cc1)S(=O)(=O)C1=C(NC2CCNCC2)C(F)(F)CC1	449.058	3.197	61.440	4.000	2.000	5.000
CN(C)c1ccccc1NC1=NC(F)=C(N2CCCN(CC(F)(F)F)C2)C1=O	399.168	2.812	51.180	6.000	1.000	4.000
CN1CCN(c2cc(F)c(F)c(NCC(=O)N3CC4(CCCC4)CCN3C)c2)CC1	421.265	2.768	42.060	5.000	1.000	4.000
CN1C=CC=C(CNc2ccc(C(c3ccc(F)cc3)N3CCN(C)N(C)CC3)nc2)C1	436.275	3.202	37.880	6.000	1.000	6.000
CC1CCN1C1CCN(C2CC(c3ccc(C(=O)N(C)C)cc3F)CC2F)CC1=O	419.238	2.849	43.860	4.000	0.000	4.000
CN(CCNC1=C2C(=O)NC3(C=CC(=O)CC3)C2C1)c1cc(C(F)(F)F)ccc1F	423.157	2.932	61.440	4.000	2.000	5.000
CC(C)N1CCC(C(=O)Nc2ccc(CN3CC(=O)c4ccc(F)cc43)cc2F)CC1	427.207	4.227	52.650	4.000	1.000	5.000
CC(C1CCCNC1)N1CCN(C2=CC=C3C(=O)N(Cc4ccccc4)C=C3C2=O)C1	418.237	2.269	55.890	5.000	1.000	5.000
CN(C)C1=CC=C(c2cnc(NC(=O)C3CCN(C(C)(C)C)CC3)c(F)c2)C1=O	400.227	3.081	65.540	5.000	1.000	4.000
O=C(Nc1ccc(I)c(NC2CCCC2)n1)c1cccs1	413.006	4.355	54.020	4.000	2.000	4.000
CC(C)Nc1cc(C2=CC=C(NCC(O)CC3C=C(F)N(C4CCC4)CCC3)C2)cn1C	442.311	4.932	52.460	5.000	3.000	9.000
CC1CCC(=Cc2nc3n(c2Cc2ccccc2)C=CC3N2CCN(C)CC2)N(C)C1	417.289	3.949	27.540	5.000	0.000	4.000
COc1ccc(-c2c3cc(C=CC(I)CN(C)C)c-3c2CN)c(O)c1	450.080	3.885	58.720	4.000	2.000	7.000
CC(C)N1CCN(CCNC2=C3C=CC=C3CN(Cc3ccc(F)cc3)CC2=O)CC1	424.264	2.576	38.820	5.000	1.000	7.000
CCOC(=O)C1=CC=CC(C2CN(C)CN2Cc2ccnc(CN3CCCCC3)c2)C1	424.284	3.207	48.910	6.000	0.000	7.000
O=S1(=O)CC(CC2(CNCc3cc(F)cc(Br)c3)CC2Br)N1	453.936	2.523	58.200	3.000	2.000	6.000
CCN(CC)c1ccc(N2CCN(C(=O)C3C4CCC(C4)CN3C(=O)NC3CC3)CC2)cc1	453.310	3.154	59.130	4.000	1.000	6.000
Cc1cc(C2=NC(OCc3ccc(F)cc3)=C3CCNC(=O)C2C3)ccc1N(C)C	407.201	3.957	53.930	4.000	1.000	5.000
COCC1CC(C)C(NC(=O)c2ccc(Nc3ccc(Br)cc3)n2C)C1	419.121	4.322	55.290	4.000	2.000	6.000
CNC1=NC=C2C=CC(C1)N(Cc1ccc(Br)c(Br)c1)N(C)C2=O	451.985	3.231	47.940	4.000	1.000	2.000
CCc1ccc(Cl)cc1CN(C)C1=C(C2CN(C)C(C)(S)C2)C(F)CN(C)C1=O	439.186	3.996	26.790	4.000	1.000	5.000
CCC1NC(C(C)C2=CC=C(F)C2)NC1CN1CCC(N(C)c2cc(F)ccn2)C1=O	431.250	2.744	60.500	5.000	2.000	7.000
CC1=NC(C2CCCNC2)=C2C(Nc3ccc(C(F)(F)C(F)(F)F)cc3)=NC12C	412.169	4.652	48.780	4.000	2.000	3.000
NS(=O)(=O)C1=CC=C2CC1C1CCC(Cc3cccc(Br)c3)=NC1=N2	419.030	3.331	84.880	4.000	1.000	3.000
O=C1CC(=CC2=C(c3ccc(Br)cc3)N(CC3CCNCC3)C2)NC1=O	415.090	2.448	61.440	4.000	2.000	4.000
CNc1nc(C)cc2c1=C(CN1CCC1)C(Nc1cccc(I)c1)N=2	447.092	1.964	52.550	5.000	2.000	5.000
CC1(C2=CC=C(Br)C2)NCc2cc(C(=O)NCc3ccc(O)cc3F)ccc21	442.069	4.389	61.360	3.000	3.000	4.000
COC1=CC=C2NC(=Cc3cnc([SH](C)(=O)CCCN(C)C)c(F)c3)C1C2C	407.204	2.802	54.460	5.000	2.000	7.000
CC(C)CN1C=C(C(=O)NC23CC(O)C(C)(C)CC2CN3Cc2ccc(F)cc2)C1	415.264	3.106	55.810	4.000	2.000	6.000
CN1CCCN(c2ccc(Cn3cc(-c4ccc(N)cc4)c4cc(N)ccc43)cc2)CC1	425.258	4.663	63.450	5.000	2.000	4.000
CC(O)C1=CC(C2CCN(c3ccc(N(C)CCS(C)(C)C)cn3)C2)=NC(F)C1F	440.242	3.434	51.960	5.000	1.000	7.000
CCOc1cccc(CN2CCN=C(C(=O)C3=CC=C(N4CCC(C)(C)C4)C3)C2=O)c1	421.237	3.384	62.210	5.000	0.000	7.000
CCN1C(=O)c2cc3cnc2C1CCC1CCC(CCN(C)C1)N1CCN(C3)CC1F	429.290	2.906	42.920	5.000	0.000	1.000
Cc1cc2cc(NS(=O)(=O)c3ccc(F)cc3)c(NC3CCCN(C)C3)c-2cn1C	430.184	3.884	66.370	5.000	2.000	5.000
O=C(NC1CCC2C(=O)C(C[SH]3CCNCC3)(C(F)CF)CC2N1)c1ccccc1	439.211	1.982	70.230	4.000	4.000	6.000
CCOC1=CC(=CC=C(C2=CCN([SH](N)(=O)c3cccc(F)c3)C=C2)C(F)F)C1	424.143	4.188	55.560	2.000	2.000	7.000
CC(C)N1CCC(N2Cc3ccc(Nc4cc(N(C)C(F)(F)F)ncc4F)cc3C2)CC1	451.236	5.109	34.640	5.000	1.000	5.000
CCOC(=O)N1N=C(C)C2CNC(CCCCN3CCC(C)(C)CC3(C)C)C1C2	406.331	4.252	57.170	5.000	1.000	6.000
CC1=NC=C(NC(C)(C)C)C2CNC3=CC=NC(=C1)N1CCCC(CN(C3)C2)C1	396.300	2.734	55.260	6.000	2.000	1.000
CC1=NC=CC(c2ccc(-c3ccn(CC4CCN(S(C)(=O)=O)CC4)c3)cc2)N1C	426.209	3.745	57.910	5.000	0.000	5.000
C=C1c2ccccc2S(=O)NC2=CC=C(C=C3C(=C(NC(C)=O)N1C)CC3C)CC2	421.182	4.133	61.440	3.000	2.000	1.000
NS(=O)(=S)Cc1cccnc1CN1CCc2cc(Br)ccc21	396.992	2.527	59.220	4.000	1.000	4.000
NC=C1C(=O)NC2=CC=C(N(Cc3ccnc(Br)c3)C3CCCC3)C1C2	414.106	3.349	71.250	4.000	2.000	4.000
CC(=O)N1CC2=CC(C1)NC(=O)CC1CC(NCc3cccc(F)c3)CN1C1=CC=CC1=C2	448.227	2.415	64.680	4.000	2.000	3.000
CCC(CO)C1=CC(c2ccc(N(C)C)c(N3CCN(C)CC3)c2)=C(F)C(F)(F)N1	424.245	3.283	41.980	5.000	2.000	6.000
CC(C)Oc1ccc(C(=O)C2(CN)CCN(C)C2)c(Br)c1N1CCCC1	423.152	3.300	58.800	5.000	1.000	6.000
CCN1C(c2cc(NS(=O)(=O)C3=CC=C4C=CC(C)=C4C3)cn2-c2ccccc2)=NC1C	446.178	4.747	66.700	5.000	1.000	6.000
CCOc1cc(F)cc(CN2CCC(N(C)S(=O)(=O)c3cc(F)ccc3F)C2)c1	428.138	3.398	49.850	4.000	0.000	7.000
CC(C)(c1cc(Br)cn1C(F)F)N1CCN(C(=O)COc2ccccc2)C1	441.086	4.062	37.710	4.000	0.000	6.000
COC1=Cc2c(cc(N)nc2OCc2ccc(Br)c(Br)c2)C1	423.942	4.311	57.370	4.000	1.000	4.000
COc1ccc2c(c1Cl)CC(=S)N(CCCN1C(=O)C(C)(C)c3ccccc31)C2	428.133	4.749	32.780	3.000	0.000	5.000
CN(C)C1CCN(CCCCN2CC3=CC(C#N)=C(F)C=CC=C3CC2Cl)CC1	418.230	4.233	33.510	4.000	0.000	6.000
CC(C)(C)NC1=CC(c2cc(F)c3c(c2)C(CN2CCC(F)C(F)C2)C(F)=C3N)S1	441.186	4.919	41.290	4.000	2.000	4.000
CC1CCN(Cc2ccc(NCC3CN(C(=O)c4ccc(Br)cc4)C3)nn2)C1	443.132	3.265	61.360	5.000	1.000	6.000
NC1c2cccc(c2CNCc2csc(-c3ccc(F)cc3)n2)C12CCNCC2	408.178	3.874	62.970	5.000	3.000	5.000
Cc1cccc(CN2CCN(CCCC(=O)c3nc4cn(C)[nH]c-4c3Br)CC2)c1	457.148	3.705	57.160	5.000	1.000	7.000
CCCNC1=C(c2ccc(N3CCC(C4(C)CN4C)C(C)C3)cc2)C(F)(F)C(N)C1	418.291	3.930	44.300	4.000	2.000	6.000
CC1(CCN2CCC3c4cccc(Cl)c4N(C(O)c4ccccc4)C(=O)NC32)CC1	425.187	4.866	55.810	3.000	2.000	5.000
NC(Cc1ccc(Cl)c(Cl)c1)n1ccc2c(NCc3cccc(F)c3)ncn21	417.092	4.894	60.280	5.000	2.000	6.000
CC(C)CCN(N)c1cncc(N2CCCN(C(C#N)c3ccc(F)c(F)c3)C2)c1	414.234	3.820	72.420	6.000	1.000	7.000
O=C(CNC1CCN(C2CCC(c3ccc(F)c(Cl)c3)C2)CN1)c1cccnc1	416.178	3.562	57.260	5.000	2.000	6.000
CC(C1CCN1)N1CCC(NC(=O)C=CC2=CC=CN(c3cccc(F)c3)C2)C1	396.233	2.583	47.610	4.000	2.000	6.000
CC(NC(=O)c1cc(N2CCN(C)CC2)ccc1F)C1=NN(C)CC1CC(F)(F)F	429.215	2.566	51.180	5.000	1.000	5.000
COC1=CC=C(Nc2nccc3c2CNC(CS(C)(=O)=Nc2ccccc2)C3)C1	410.178	3.755	75.610	6.000	2.000	6.000
COC1=C(CN2CCN(C(=S)C3CCN(C)C3)c3cccnc32)C(C)CC1C(F)F	436.211	3.809	31.840	5.000	0.000	5.000
CCn1nc(C2=CC(C)(C)c3c2ncc(F)c3NC2CCN(C)CC2)c2cccc(F)c21	437.239	4.958	45.980	5.000	1.000	4.000
COc1cc(NC(=O)CC(C)(C)N2CCN(C)CC2)cc(Br)c1Br	461.031	3.575	44.810	4.000	1.000	5.000
NC1CCN(C2CCN(CCCn3cc(-c4ccc(O)cc4)c4ccccc43)CC2F)C1	436.264	3.849	57.660	5.000	2.000	6.000
Cc1cccc(N2CCCNC2)c1C(=O)NC1=C(F)C=C(CN(C)C2CCN(C)CC2)C1	441.290	3.019	50.850	5.000	2.000	6.000
COc1cc(C2CCN(S(=O)(=O)c3ccc(Cl)cc3)C2)ccc1N1CCNCC1	435.138	2.936	61.880	5.000	1.000	5.000
NS1(=O)=C(Cc2ccc(F)c(F)c2)N(CCCCc2ccc(N3CCOCC3)cc2)C1	449.195	2.928	58.800	4.000	1.000	8.000
CN(CCN)C(=O)C1(c2cc(Br)ccc2F)CN2CN1CC2C1CCC1	424.127	1.958	52.810	4.000	1.000	5.000
CCN(CC)Cc1cc(N2CCN(C(C)c3ncc4c(n3)CCC4)C(=O)C2)ccc1F	425.259	3.356	52.570	5.000	0.000	7.000
CC(Nc1cc(Br)c(Cl)cn1)C(c1ccc(Cl)cc1)N1CCNCC1	442.033	4.598	40.190	4.000	2.000	5.000
CN1CCC(C2(NC(=O)c3ccc(N(C)C)cc3)C(=O)c3cccc(Br)c32)CC1	455.121	3.679	52.650	4.000	1.000	4.000
O=C1c2cc(NCc3c(F)cc(Cl)cc3F)cnc2CN1Cc1ccncc1	400.090	4.176	58.120	4.000	1.000	5.000
CCC1CN(C)CC2=NC(Nc3ccc(S(C)(=O)=O)cc3)=CC1=C(C)C=C2C	399.198	4.032	61.770	5.000	1.000	4.000
COc1c(C)c2c3ccn2CCN(Cc2ccc(F)cc2)C(F)(F)CCC(F)CC(=O)n13	451.188	5.156	39.400	5.000	0.000	3.000
CC1=CC(n2ccnc2C(=O)C2CCN(C3CCN(CC4CCC(F)C4)C3)C2)CN1C	429.290	2.991	44.610	6.000	0.000	6.000
CN1CCN(Cc2ccc(-c3ccc(NC4CC(O)N(C)C4=O)cc3F)cc2)CC1	412.227	2.201	59.050	5.000	2.000	5.000
O=C1Cc2ccnccc(ccc2N2CCC3(CCN(CC4CC4)S3)C(F)C2)N1	414.189	3.752	48.470	5.000	1.000	3.000
NC(=O)c1ccc(N2CCCN(CC3CCN(Cc4ccc(F)c(F)c4)C3)C2)cc1	414.223	3.055	52.810	4.000	1.000	6.000
Cc1nc(-c2cccc(N3CCNCC3)c2)nn1C(C)(C)CN(C)Cc1ccc(F)cc1	436.275	3.669	49.220	6.000	1.000	7.000
CN(Cc1ccccc1)C1CCN(CCN=C2c3c(C#N)cccc3-n3cccc32)C1	409.227	3.706	47.560	5.000	0.000	6.000
CN1C(=O)NCC(c2ccc(N3CCC(N4CCCCC4)CC3)cc2)N1c1ccccc1	433.284	4.259	42.060	4.000	1.000	4.000
CNCCN1CCCC(=C2CC(c3ccccc3)C(=NCCN3CCN(C)CC3)N2)C1	424.331	1.979	46.140	5.000	2.000	7.000
CCNC(=O)NC1=CC(F)=CC(N2CCN(C(C)c3ccc(C(F)(F)F)cc3)C2)C=C1	438.204	4.336	47.610	3.000	2.000	5.000
CC1=C(N)N(C)C=CC1c1ccc(CN(C)CC2(CO)CCN(C)C2)c(Br)c1	448.184	2.928	55.970	5.000	2.000	6.000
CC(C)Oc1cc(-c2cc(NC3=CC(N(C)C(C)C)S(C)(C)C3)ccc2F)n[nH]1	420.236	5.043	53.180	4.000	2.000	7.000
COc1ccc2c(c1)C(=O)CN(CCCN1CCN(C(C)C)CC1)C(Br)C2	437.168	2.873	36.020	5.000	0.000	6.000
CN1CC2=CC=CN=CN(CCC(=O)Nc3cccc1c3)CCN2c1ccc(F)c(F)c1	437.203	3.991	51.180	5.000	1.000	1.000
CCSc1c(-c2ccc(CN3CCCC3)cc2)cccc1C1CC(S(C)(=O)=O)CN1	444.191	4.509	49.410	5.000	1.000	7.000
CN1CCC(N(C)CCN2CCC(Nc3ccc(-c4ccc(C#N)cc4)cc3)C2)CC1	417.289	3.737	45.540	5.000	1.000	7.000
CCOc1c(C(=O)Cc2ccccc2)n(C2CCN(C)CC2)c(=O)c2ccccc12	404.210	4.092	51.540	5.000	0.000	6.000
Nc1ccc(CCN(C2=CN=CC2=CC(Br)c2cccs2)C(F)(F)F)cc1	455.028	5.683	41.620	4.000	1.000	6.000
CSc1cc(F)c(-n2cc(CN3CC(N(C)CC(F)(F)F)CC3=O)cc2F)cn1	434.120	3.467	41.370	5.000	0.000	6.000
CSc1nc(NC(C)c2c(F)cc(F)cc2F)cnc1CN1CCC(C)CC1C	424.191	5.409	41.050	5.000	1.000	6.000
CC(Cc1ccccc1)N1CCN(CC2=C3CC2C(N)=NC3c2ccccc2)CC1=O	414.242	3.190	61.930	4.000	1.000	6.000
CC(=O)C1=CC(F)=C2C=CC(C1)CN1N(CCN(CC(F)F)CC1(C)C)C(=O)CN2C	440.240	2.609	47.100	5.000	0.000	3.000
CNS(=O)(=O)c1ccc(C2CCN(C3CCN(C(C)c4cccc(F)c4)C3)C2)cc1	431.204	3.359	52.650	4.000	1.000	6.000
CCC1(CC)CC2N(CC3CCN(Cc4cccnc4)CC3)CCC(=O)N2C(=S)S1	446.217	4.135	39.680	6.000	0.000	6.000
O=C(NCCN(CCCl)C1=CCNCC1)N1CCN(c2ccc(Cl)c(Cl)c2)C1	445.120	3.201	50.850	4.000	2.000	7.000
CCOCc1ccc(Cn2cc(C)c3c2=CC=3N2CCC(N)CC2(F)F)c(Cl)c1	421.173	2.953	43.420	4.000	1.000	6.000
COc1ccc2n1CC(F)=C1C2=CC=C1N1CCCN(C(=O)CCN2CCCCC2)C1	426.243	3.383	40.950	5.000	0.000	5.000
C=S(C)(=O)c1ccc(CNC2C=C3C(C2)c2ccnc(N)c2CN3C2CC2)cc1	408.198	2.877	71.250	5.000	2.000	5.000
CN(C)CC1NS(=O)(=O)C(=CC=C2C=C(C3CCN(C4CC(F)(F)C4)C3)C2)C1=S	443.151	2.479	52.650	5.000	1.000	5.000
Cc1ccc(-c2ccc(N3CCC(N(C)CCS(C)(C)C)C(F)(F)C3)c(F)c2)n1O	443.222	4.680	31.640	4.000	1.000	6.000
CC1CCN(CC2=CC=C(N3CCN(c4ccc(N(C)C(C)N)cc4)C(=O)C3)C2)C1	409.284	2.632	56.050	5.000	1.000	6.000
CC(N)(CC1=C(S)C1=CC1=CC(=O)N1)c1ccc(N2CCN(CCCF)CC2)cc1	428.205	2.870	61.600	5.000	3.000	8.000
CCNC(=O)C1=NC2=CC(C3=CN=C(C)C3=C3CCN(C)CCN(C(C)C)C3)=C2C1	407.269	2.862	60.300	5.000	1.000	4.000
N=C1CC2=C(F)C=C(CC(=S)N1)CN1CCN(C2)CC1c1ccc(F)c(F)c1	406.144	3.475	42.360	4.000	2.000	1.000
CN(C)c1nc2c([nH]1)=C(NN=CC(Br)c1cccc(Br)c1)C=2	422.969	1.852	56.310	4.000	2.000	5.000
CC(=O)CC1CCNC2C(C3=CC=C(N(C)C(=O)c4ccccc43)C(F)(F)C1)N2C	415.207	3.294	52.420	4.000	1.000	2.000
OCC1N(C(O)c2ccc(F)cc2F)CC(C2=CC=CC2)C(Br)C12CCNC2	454.107	2.878	55.730	4.000	3.000	4.000
CS(=O)(=NCc1cccc(Br)c1)C1CC(=O)N(CCNC2=CC=C(F)C2)C1	455.068	3.378	61.770	4.000	1.000	7.000
CC(c1ccc2cc1N2CCC1(C)CC1)N(C)c1ccc(S(=O)(=O)N(C)C)cc1	413.214	4.776	43.860	4.000	0.000	8.000
Clc1cc2ccc(Cl)n2cc1Nc1cc(N2CCNCC2)c(Br)cn1	438.997	4.557	44.600	5.000	2.000	3.000
CN1CNC2Cc3cccc(c3C1)C(=O)CC(N)C2(F)c1ccc(Br)cc1	431.101	3.131	58.360	4.000	2.000	1.000
CCCOC1=CC=C(N2CCN(CCc3c[nH]c4cc(Br)cnc34)C=N2)CC1	443.132	4.417	56.750	5.000	1.000	7.000
CNC(=O)C(C)NC1=CC(N2CCCN(C(c3ccc(F)cc3)c3cccs3)C2)C=C1	440.205	3.488	47.610	5.000	2.000	7.000
OC1CCN(CCNC2(N3C=CN(CC4=C(N5CCC5)C=CCC4)CC3)CC2)CC1	413.315	1.921	45.220	6.000	2.000	8.000
CC1(C)CN(CCN2Cc3c(C(N)=O)ccc4c3C2=C4)CCCN1Cc1ccccc1	416.258	3.399	52.810	4.000	1.000	6.000
CS1(=O)=C2CCCCC3CN(CCCCCC4(C5CCCCC5)CC(N)=NC41)C3C2	433.313	4.565	58.690	4.000	1.000	1.000
COc1ccccc1Nc1ccc(N2CCN(C(=O)C3CCN(C4CCC4)CC3)C2)cc1	434.268	4.309	48.050	5.000	1.000	6.000
CN1CCN(C(=O)C2=CC=C3C(CNc4ccc(N5CCN(C)CC5)cc4)=CC=C23)CC1	431.269	2.357	42.060	5.000	1.000	5.000
CN1CCC2=C(CC1)N(C(=O)CC1=CC=C(C3CCCN3)C1)CCC2c1cn(C)cc1F	438.279	3.858	40.510	4.000	1.000	4.000
COc1ccc(C2=NC(=CC3CN(C)CCN(CCN4CCCC4)C3)C(Cl)=C2)cn1	429.230	2.859	44.200	6.000	0.000	6.000
CC1NC(=N)C=Cc2c(F)cc1n2CCN(Cc1ccc(F)c(F)c1)C(F)(F)F	416.144	4.582	44.050	3.000	2.000	5.000
COC1=CC(F)=CC(CC=C2C(=O)NCCC23CCN(C)CC3(C)c2ccc[nH]2)C1	413.248	3.834	57.360	3.000	2.000	4.000
CC1CN(C)C=C1C=Cc1ccc(CN2CCN(C3CCC(C)(C)N3C)C2)cc1O	410.305	3.776	33.190	5.000	1.000	5.000
CC1=NN(CCCN(C)c2c(Br)cccc2N2CCN(C3CCC3)CC2)C1=O	447.163	3.168	42.390	5.000	0.000	7.000
CCOc1c(Nc2ccc(Br)cc2)n(C(C)C)c(=O)n1CC1(C)CCC1	421.136	5.326	48.190	5.000	1.000	7.000
NCC1=C2CC(CNC(=O)c3ccc(C4CCCC4)cc3)=CN(C2)C(C2CCC2)=N1	404.258	4.089	70.720	4.000	2.000	6.000
COc1cc(-c2cnc(Nc3ccc(C(C)(C)C)c(Br)c3)n2C)c(F)cn1	432.096	5.433	51.970	5.000	1.000	4.000
CN1CC=C2C(=NC2NN=Cc2ccc(F)c(F)c2)CCN1Cc1ccc(F)c(F)c1	431.173	3.626	43.230	5.000	1.000	5.000
CN1CCN(CC2CC3C4=CC=CC4=CN2C=C(C(=O)Nc2ccc(F)cc2F)N3C)CC1	453.234	2.761	42.060	5.000	1.000	4.000
CN(NC(=O)C1(C)CCN(CC2CCC2)CC1)C(=O)Nc1cccc(Br)c1	436.147	3.846	64.680	3.000	2.000	4.000
CCN(CCO)c1cc(Br)cc(NN2CCN(C)Cc3ccccc32)c1	418.137	3.547	41.980	5.000	2.000	6.000
COC1=CC=CC(Nc2ccc(Br)c(N3CCNCC3)c2)C(Br)=C1	453.005	4.018	36.530	4.000	2.000	4.000
O=C1C=C(NC2CCN(CC3CCCC3)C2=O)C(Cc2ccc(Br)cc2)NC1	445.136	2.797	61.440	4.000	2.000	6.000
CCC1=CC=CN(CC2=NC(NC3CCC(C)(C)NC3)C(Br)=C2N2CC2)C1	433.184	2.975	42.670	5.000	2.000	6.000
CC(C)N1C=CC(NC2=CC=C(F)C(c3cnc(CN4CCNCC4)c(F)c3)C2)CC1	429.270	3.437	43.430	5.000	2.000	6.000
CNC1=CC(CN2CC(Nc3ccc(F)c(F)c3)N(C3=CC=C(F)C3)C2)C=C1F	406.178	4.005	30.540	4.000	2.000	6.000
CCOc1ccc(S(=O)(=O)Nc2ccc(N3CCCN(C)CC3)c(F)c2)c(C)c1	421.184	3.476	61.880	5.000	1.000	6.000
CS(=N)(=O)CC1=CC=CC(n2cc(CN3CC(F)C(F)C(F)(F)C3)cc2F)C=C1	435.140	4.024	49.090	4.000	1.000	5.000
CN(CC1(C)CCN(CC2CC2)C1)C1CCN(S(N)(=O)=Cc2ccccc2)CC1F	436.267	2.376	52.810	3.000	1.000	7.000
CCC(C)N1C=C(NC2=C(C)C(NS(C)(=O)=CC3CCCCC3)C(F)=N2)C1C	410.252	3.703	56.730	4.000	2.000	7.000
CCn1c(C(=O)NC)cc(C2CC(N3CCN(C(C)C)CC3)N=C2Br)c1C	437.179	2.809	52.870	5.000	1.000	5.000
CCN(C)NC(=O)c1ccc(C2CCN(C(=O)c3c(F)ccc(F)c3F)C(C)C2)cc1	433.198	4.109	52.650	3.000	1.000	5.000
CC(CC(O)c1cc(F)ccc1F)N1CCN(C(=O)c2ccc(F)cc2F)OC1	412.141	3.402	53.010	4.000	1.000	5.000
NSc1scc(Br)c1NC1CCN(CCSc2ccccc2)C1	429.000	4.755	41.290	6.000	2.000	7.000
CN(C)Cc1cccc(NC2=NC=C(c3c(C4CC4)cnn3C)C3CCCCN23)c1	404.269	4.036	48.690	6.000	1.000	5.000
NCC1=C=C(c2ccc(NNc3ccc(Br)c(Br)c3)nc2)C=C1	431.959	4.483	62.970	4.000	3.000	5.000
Cn1ccc(NC2=NC=C(C(=O)NC3CC3(C)c3ccccc3)CCN2c2ccccc2)c1	439.237	4.434	61.660	5.000	2.000	5.000
CC(C)Oc1cc(F)c2c(c1)CN1CCN(C(C)C(=O)C3CCN(C(C)C)CC3)C1=C2	429.279	4.121	36.020	5.000	0.000	6.000
CCCCN(S)C1=C(C)N2C1=NC(=O)C2c1cc(I)ccc1OC	457.032	3.774	45.140	5.000	1.000	6.000
COc1cccc(CN2C=C(C(=O)C3CN(C)CC3(C)c3ccc(F)cc3F)CN2C)c1	441.223	3.608	36.020	5.000	0.000	6.000
O=C1C(Cc2ccc(O)cc2)=Cn2c(nc3ccccc32)CN1CCN1CCCCC1	416.221	3.654	61.600	5.000	1.000	5.000
CN1CCNCCC2=C(NC(=O)c3ccc(CN4CCCCC4)c(Br)c3)C1C2	446.168	3.116	47.610	4.000	2.000	4.000
Nc1cccc2c1CN(c1ccc(S(=O)(=O)NC3CCCCC3)cc1)CC2	385.182	3.443	75.430	4.000	2.000	4.000
CS(Cc1cc(CN[SH](C)(C)=N)cc(F)c1Cl)(c1ccccc1)c1ccc[nH]1	439.132	5.773	51.670	1.000	4.000	7.000
CC1=NC2=C(N3CCSC3)CCc3c(F)cc(NCCN(C)C)cc3N(C)C1=C2	415.221	3.758	34.110	6.000	1.000	5.000
CCN1C=C(C(=O)NC2CC2)C(N(C)C(=O)C2=C(CN(C)C)c3ccccc32)C1C	408.253	2.186	55.890	4.000	1.000	7.000
CCn1nc(C(C)C)c2c1CN(C(=NCCN)c1cccc(Br)c1)CC2	417.153	3.553	59.440	4.000	1.000	5.000
COC1=C(C(C)c2ccc(C3CN(C)CCN3C(=O)Nc3ccccc3)cc2)CC1(C)C	433.273	5.641	44.810	3.000	1.000	5.000
CNC(=O)c1ccc(C2CN(C)C3(CNCCN(C)C(=O)c4c(F)cccc43)C2)cc1	424.227	2.175	64.680	4.000	2.000	2.000
COC1=CC=C(NC(=O)c2cc(F)ccc2N2CCN(CC3CCC(F)C3)C(F)C2)C1	435.213	3.929	44.810	4.000	1.000	6.000
CC(C)N1CCC2CN(Cc3ccc(S(N)(=O)=O)cc3)CC2c2ccc3c(c2)CCN3C1	454.240	2.984	69.880	5.000	1.000	4.000
CS(=O)(=O)NCC1CCN(C2CC(Br)C(c3cccs3)C2)C2=CC=CC21	456.054	3.699	49.410	4.000	1.000	5.000
COc1ccc(CNC=C2CC(NC(=O)c3cccc(Br)c3)S2)cc1	418.035	4.282	50.360	4.000	2.000	6.000
Cc1cnc2c(c1)N(C(C)(C)C(=O)C1(C)CCN(C(C)C)CC1)CCCNC2	386.305	3.548	48.470	5.000	1.000	4.000
CC(C)N1CC2=NC(Nc3cc(NC(=O)C4CC4)nc(-c4ccccc4)c3)C1C=C2	401.222	3.939	69.620	5.000	2.000	6.000
O=C1C(C(=O)N2CC2)=CC(C2CC2)=C1NCCCN1CC(I)C(F)(F)C1	477.072	1.736	52.420	4.000	1.000	7.000
CCn1cccc1-c1ccccc1C(=O)NCC1(C)CCN(CC(=O)C2CC2)C(F)C1	425.248	4.282	54.340	4.000	1.000	8.000
CNC(=O)N1N=CC2=CC(NCC3C=CN(CCc4ccc(Cl)c(Cl)c4)CC3)=CC21	445.144	3.794	59.970	4.000	2.000	6.000
CC1=CC=CC(C(=O)NC2=CC(F)=CC(N3CCN(CCN(C)C)CC3)C(F)=C2)C1	418.254	2.777	38.820	4.000	1.000	6.000
CCC1CC2=CC=C(C1CN)N1CCN(C2)C(=NCCN2CCN(C)CC2)C(=O)C1	414.311	0.648	68.410	6.000	1.000	5.000
COC(=O)C1=CC=C(CC(=O)Nc2ccc3c(c2)NC(c2ccccc2)CS3)CC1	420.151	5.094	67.430	5.000	2.000	5.000
CCN(C(=O)Cc1cccs1)C(=O)N1CCN(C2CCC(N3CCCC3)CC2)CC1	432.256	3.284	47.100	5.000	0.000	5.000
CC(N)C1=NNC(CN2CC(C(C)N3CCC(Br)C3)C2)C1c1ccccc1	433.184	2.235	56.890	5.000	2.000	6.000
CC1(C)CCC(N2CCN(C3=CC=C(C(=O)NCc4ncccc4N)CC3)CC2)C1	409.284	3.080	74.490	5.000	2.000	5.000
Nc1ccc(C2=C=NC(NC3=CC=NC(C(F)(F)F)N3C(F)F)=C2)c(F)c1F	405.082	3.384	66.010	5.000	2.000	4.000
CN1CCC(C(=O)Nc2cccc(CC(CI(C)C)=S(N)C3CC3)c2)C1	489.131	3.363	58.360	3.000	2.000	7.000
