smiles	MW	LogP	TPSA	HBA	HBD	RotB
CCNC1COCCC1COC(Cc1ccc(C(F)(F)F)cc1)c1ccc[nH]1	396.202	4.349	46.280	3.000	2.000	8.000
CC(Oc1ccc(-c2ccccc2)cc1)c1ccc(CCc2ccccc2)cn1	379.194	6.674	22.120	2.000	0.000	7.000
CCCc1ccc(OC(CC)c2ccc(NCc3ccccc3C(=O)O)cc2)cc1	403.215	6.480	58.560	3.000	2.000	10.000
CC(=O)CC1=CC=C(CCCC2C=CN(Cc3cccc(NC(C)=O)c3)CC2)CC1	406.262	5.777	49.410	3.000	1.000	9.000
Cc1cc(CC(CCCc2ccccc2)n2cccc2-c2ccccc2)n[nH]c1=O	397.215	5.354	50.680	3.000	1.000	8.000
Cc1cccc(C2=NC(CCCC(=O)O)CCc3cc(CCCC(=O)O)ccc32)c1	407.210	4.809	86.960	3.000	2.000	9.000
CCC(NCCOc1ccc(-c2ccccc2CC(=O)O)cc1)c1ccccc1	389.199	5.100	58.560	3.000	2.000	10.000
COCCOC1=CC=Cc2cc(CCOc3ccc(CC(C)(C)C)cc3)nc1c2	393.230	5.322	40.580	4.000	0.000	9.000
CCOC(=O)CCCNC(C)(C)c1ccc2c(c1)N=CC2=Cc1ccccc1	376.215	5.111	50.690	4.000	1.000	8.000
CCOC(=O)c1ccccc1C(C)=CCOc1ccc(C(=O)CC(C)C)cc1	380.199	5.574	52.600	4.000	0.000	9.000
CCCCC(=O)OC(C)Cc1ccc(CCC(C(=O)O)c2ccccc2)cc1	382.214	5.152	63.600	3.000	1.000	11.000
O=C(O)Cc1ccc(C(CC(=O)O)Sc2ccccc2)c2ccccc12	366.093	4.775	74.600	3.000	2.000	7.000
COc1cc(CCC(C)=CC=Cc2ccc(OC(C)(C)C)cc2)ccc1C(=O)O	394.214	6.163	55.760	3.000	1.000	8.000
CN(CCCC(=O)O)C1CCC2CC(CC3CCCCC3CC(=O)O)C=C21	377.257	4.179	77.840	3.000	2.000	9.000
COc1cc2cc(Cl)ccc2cc1CCC(=O)NCCCC(F)(F)F	373.106	4.893	38.330	2.000	1.000	7.000
CN(C=O)C(=O)C(Cc1ccc(CC=Cc2ccc(Cl)cc2)cc1)C(=O)O	385.108	3.454	74.680	3.000	1.000	8.000
CCC(Cc1ccc(C)cc1)Nc1cccc(-c2cccnc2)c1CC(=O)O	374.199	5.117	62.220	3.000	2.000	8.000
COCCCc1ccccc1OCCC=C(N)c1ccccc1C(F)(F)F	379.176	5.053	44.480	3.000	1.000	9.000
CC(C)OCCc1cc(CC(=O)O)ccc1CC(C)(C)CC(F)(F)F	360.191	4.802	46.530	2.000	1.000	9.000
CCCCCC(Cc1ccc2c(c1)C(CC)C(C(CC)C(=O)O)C2)C(=O)O	374.246	5.287	74.600	2.000	2.000	11.000
CCC(CC)Cc1ccc(C2CCC(=O)N2Cc2ccccc2OC)cc1	365.235	5.538	29.540	2.000	0.000	8.000
N=C(c1cccc(C(F)(F)F)c1)C(CC1C=CC(O)=C1)Oc1ccccc1	373.129	5.539	53.310	3.000	2.000	6.000
O=C(Nc1ccc(Cl)cc1)N(CCOCCCl)C(O)c1ccccc1	382.085	4.120	61.800	3.000	2.000	8.000
Cc1cccc(CC(=O)N2CCC2Cc2ccccc2CCCCCC(=O)O)c1	393.230	4.569	57.610	2.000	1.000	10.000
CCCc1ccc(OC(CC2CCCCC2)c2ccc(C(=O)O)cc2)cc1O	382.214	6.133	66.760	3.000	2.000	8.000
COc1cccc(-c2cccc(CCc3ccccc3N(C(=O)O)C(C)C)c2)c1	389.199	6.040	49.770	2.000	1.000	7.000
CCCc1cc(OCCNC(=O)c2ccc(Cl)cc2)ccc1C(=O)O	361.108	3.800	75.630	3.000	2.000	8.000
NCCc1cc(Cl)ccc1C(=O)NCCCc1cccc(Cl)c1Cl	384.056	4.511	55.120	2.000	2.000	7.000
CCc1cc(Oc2ccccc2)ccc1C(=O)NCc1ccccc1CC(=O)O	389.163	4.598	75.630	3.000	2.000	8.000
CCCCC(CC(=O)NO)CC(=O)c1ccc(Cl)cc1C(F)(F)F	365.101	4.634	66.400	3.000	2.000	8.000
CC(C)c1ccccc1CNC(Cc1ccccc1)c1cc(C(=O)O)ccn1	374.199	4.977	62.220	3.000	2.000	8.000
Cc1ccccc1COc1ccccc1C(=O)Nc1ccc(CC(C)C)cc1	373.204	6.025	38.330	2.000	1.000	7.000
CCc1oc(-c2cccc(N(C)C=CC3=CCC(CN)=C3)c2)cc1CCC(=O)F	394.206	5.103	59.470	4.000	1.000	9.000
C=CCC1C=C(CC=CC2=CC=C2)C1=CC=C(CCCC(=O)O)CC(C)=CC(C)=O	404.235	6.594	54.370	2.000	1.000	13.000
CCc1cc(C(=O)CCCCCOc2ccc(C(F)(F)F)cc2)ccc1CN	393.192	5.549	52.320	3.000	1.000	10.000
CCc1ccccc1CCc1cc(C(=O)O)ccc1OC(=O)Cc1ccccc1	388.167	4.881	63.600	3.000	1.000	8.000
CCC(=CC=CC(=O)Cc1ccc(CCN(C)C)cc1)c1ccccc1C(=O)O	391.215	4.650	57.610	3.000	1.000	10.000
CCC(CCCc1ccccc1)c1ccc(Nc2ccncc2)c(C(=O)O)c1	374.199	6.040	62.220	3.000	2.000	9.000
CCOc1ccccc1CN1CCCC1NC(=O)c1ccccc1C(C)C(C)C	394.262	5.197	41.570	3.000	1.000	8.000
CCC1=C(C2=CC(=CC=C(CC(C)c3ccccc3)C(=O)O)OCC2)C(=O)C=C1	390.183	5.267	63.600	3.000	1.000	7.000
Cc1cc(CCCOC2=CC=C3N=C(C(C)C)CC3C(=O)N2)ccc1CC(=O)O	396.205	3.543	87.990	4.000	2.000	8.000
CCCc1ccc(C(=O)C(CC)CC)cc1S(=O)(=O)NCc1ccccc1	387.187	4.737	63.240	3.000	1.000	10.000
COCc1cccc(CN(Cc2ccc(Cl)cc2)C(=O)c2ccccc2)c1	379.134	5.329	29.540	2.000	0.000	7.000
CCOc1ccc(CC(Nc2ccc3ccccc3c2)c2ccccc2)cc1O	383.189	6.340	41.490	3.000	2.000	7.000
CCC(=N)OC1=CC=C(CC(CC(=O)O)c2ccccc2)C1c1ccccc1	375.183	5.647	70.380	3.000	2.000	8.000
O=C(O)CCCCCC(NC(=O)c1ccc2ccccc2c1)C(F)(F)F	367.140	4.536	66.400	2.000	2.000	8.000
COC1=CC(CNC(=O)Cc2cccc(CCC(=O)O)c2)c2ccccc21	365.163	3.147	75.630	3.000	2.000	8.000
CCCC1=CC2=CC=CC(=C1)CCCOc1ccc(NC(=O)O)cc1C2=C(C)C	391.215	6.892	58.560	2.000	2.000	3.000
COC(Cc1cccc(C=CC(OC(C)c2ccccc2)C(=O)O)c1)C1CC1	380.199	4.898	55.760	3.000	1.000	10.000
O=C(CCCc1ccc(OCc2ccc(Cl)cc2)cc1)NCC1CCCC1	385.181	5.548	38.330	2.000	1.000	9.000
CCCCC(=O)N1C=CC(C(=O)NC(CCc2ccc(F)cc2)C(C)C)CC1	388.253	4.452	49.410	2.000	1.000	9.000
COCc1ccc(CN(CCc2ccccc2)c2ccccc2C(=O)O)cc1	375.183	4.781	49.770	3.000	1.000	9.000
COc1ccc(C(Cc2ccccc2)c2ncc(C(=O)O)cc2CC(C)(C)C)cc1	403.215	5.752	59.420	3.000	1.000	7.000
O=C(O)CCCC=Cc1nc(C(=O)CCC2CCCC2)c(Cl)cc1Cl	383.105	5.810	67.260	3.000	1.000	9.000
Cc1ccc(CC2=C=CC=C2)cc1C(=O)NCC(C)CCC(=O)OCCF	371.190	3.848	55.400	3.000	1.000	10.000
Clc1ccc2cc(COc3ccc(COCCc4ccccc4)cn3)[nH]c2c1	392.129	5.555	47.140	3.000	1.000	8.000
NCC(=O)c1ccccc1C(=O)CCCc1ccccc1CC(F)(F)F	363.145	4.138	60.160	3.000	1.000	8.000
CCCCC(=Cc1cc(OC(C)CC)cc(-c2ccccc2)c1)C(=O)O	352.204	6.189	46.530	2.000	1.000	9.000
O=C(NCCc1ccccc1CF)C(CO)Oc1ccc(-c2ccccc2)cc1	393.174	3.922	58.560	3.000	2.000	9.000
CC(=O)C=Cc1ccccc1CC(Cc1ccc(O)c(C)c1)OC(=O)CC1CC1	392.199	4.800	63.600	4.000	1.000	9.000
CCCc1cc2ccccc2nc1CCCCN(C(=O)O)C(=O)c1ccccc1	390.194	5.330	70.500	3.000	1.000	8.000
CC(=O)c1ccccc1CCCOc1ccc(CC(=O)Nc2ccccc2)cc1	387.183	5.082	55.400	3.000	1.000	9.000
CC(=O)C(Cc1ccc(CC(=O)c2ccccc2)cc1)OC(=O)Cc1ccccc1	400.167	4.398	60.440	4.000	0.000	9.000
CCc1ccc(C2=C(C)N=C(CCN(Cc3ccccc3)C(=O)O)C2)cc1C	376.215	5.703	52.900	2.000	1.000	7.000
O=C(CCCc1cccc(OCCF)c1)Nc1cccc(C=Cc2ccc(F)cc2)c1	421.185	6.306	38.330	2.000	1.000	10.000
Cc1cc(C(C)OCC2=C=CC(CCOCc3cccc(F)c3)=C2)ccc1C(=O)[O-]	407.166	4.204	58.590	4.000	0.000	10.000
CCOC(=O)C1C=CC(Nc2ccccc2C(=O)OCCc2ccccc2)CC1	393.194	4.396	64.630	5.000	1.000	8.000
COC1=CC(C=C(O)C(=Cc2ccccc2)C(Cc2ccccc2)C(=O)O)=C1	374.152	4.926	66.760	3.000	2.000	8.000
CCCN(Cc1ccc(Oc2ccccc2)c(C(C)c2ccccc2)c1)C(=O)O	389.199	6.521	49.770	2.000	1.000	8.000
CCc1cc(CC(=O)O)ccc1CCCCCOc1cccc(C(=O)O)c1	370.178	4.366	83.830	3.000	2.000	11.000
CC(CCCCN1CCN(C(=O)O)CC1)c1ccc(Cc2ccccc2)cc1	380.246	4.847	43.780	2.000	1.000	8.000
CCC(=CC=C(C)C=Cc1ccc(C(C)C)c(CC)c1COC)C(=O)O	356.235	5.899	46.530	2.000	1.000	9.000
CC1=CC=CC(OC(Cc2ccccc2)C(=O)c2ccccc2C(=O)O)C=C1	374.152	4.636	63.600	3.000	1.000	7.000
CNC(=O)Cc1ccccc1C(=O)CCc1ccc(C(CC(C)C)C(=O)O)cc1	395.210	4.005	83.470	3.000	2.000	10.000
Cc1cccc(C=CCc2ccccc2OCCc2ccccc2C(=O)O)c1	372.173	5.571	46.530	2.000	1.000	8.000
O=C1C(OCc2cc(F)cc(CO)c2)=CC=C2C=C(OCCC(F)(F)F)C=C12	396.098	4.021	55.760	4.000	1.000	7.000
C=C(C)C=C1C(CC)=Cc2nc(CCOCCCOC)c(CC)c(C(=O)O)c21	385.225	4.704	68.650	4.000	1.000	11.000
O=C(O)C(=O)Cc1cc(Oc2cccc(F)c2)ccc1OCc1ccccc1	380.106	4.393	72.830	4.000	1.000	8.000
CCc1c(C)c(-c2cccc(C)c2)n(CCC(=O)OCc2ccccc2)c1C	375.220	5.776	31.230	3.000	0.000	7.000
CC1=CC(Cc2ccccc2)=C1CC(=O)NC(Cc1ccc(C(C)C)c(C)c1)ON	404.246	4.883	64.350	3.000	2.000	9.000
CC(=Cc1ccc(OCc2ccc(-c3ccccc3)cc2)c(C(=O)O)c1)C(=O)CF	404.142	5.573	63.600	3.000	1.000	8.000
CCc1cc(OCc2ccccc2)ccc1CCOc1ccccc1CC(=N)N	388.215	4.928	68.330	3.000	2.000	10.000
COc1cc(C(C)=CC=CC=C(O)C=Cc2ccc(Cl)cc2)ccc1C(=O)O	396.113	6.162	66.760	3.000	2.000	7.000
CCOc1ccccc1C(=O)NCc1ccccc1C(C(C)C)C(C)(C)C(=O)F	399.221	5.277	55.400	3.000	1.000	9.000
CCC(=O)N(CCC(=O)O)Cc1ccc(CC(=O)Cc2ccccc2)cc1	367.178	3.254	74.680	3.000	1.000	10.000
CC1=CC=CC(CC2=C(CC(=O)O)C(=CC=C3Nc4ccccc43)OCCO2)C1	391.178	5.025	67.790	4.000	2.000	5.000
CCCOC(=O)Cc1ccc(C(=O)NCCC(F)(F)Cc2ccccc2)cc1	389.180	4.180	55.400	3.000	1.000	10.000
CCCCCc1cc(Oc2ccc(OC(F)(F)F)cc2)ccc1CCCN	381.192	6.002	44.480	3.000	1.000	10.000
COCC(=O)OCC(C)CC1=CCCCC(C)(CCCc2ccccc2)C1=O	386.246	4.911	52.600	4.000	0.000	10.000
CC(C)OCC1=C=C(CCc2ccccc2)C(Cc2ccc(OCC(=O)O)cc2)=C1	404.199	5.142	55.760	3.000	1.000	11.000
Cc1sc(CCCOc2ccccc2)nc1CC1CCCC1Cc1cc[nH]c1	394.208	5.993	37.910	3.000	1.000	9.000
O=C1CC(CCCc2ccc(F)cc2)N1CCc1ccc(OC(F)F)cc1	377.160	4.593	29.540	2.000	0.000	9.000
CCCC(CC=C(CC)C(=O)O)Oc1ccc2c(c1)CCC2=C(C)C(=O)O	372.194	4.850	83.830	3.000	2.000	9.000
COc1ccccc1C(=CCc1ccc(OCC(=O)O)cc1)C(C)C1CCC1	380.199	5.221	55.760	3.000	1.000	9.000
COCC(CC(=O)O)C1CCC(C(C)N(Cc2ccccc2)c2ccccc2)C1	395.246	5.235	49.770	3.000	1.000	10.000
CCCc1nc(-c2ccc3ccccc3c2)c2ccccc2c1OCCCC(=O)O	399.183	6.251	59.420	3.000	1.000	8.000
CCC(CC1=CC=C(C(=O)NCCCF)C=C(Cl)C=C1Cl)C(=O)OC	389.096	4.163	55.400	3.000	1.000	8.000
CCCCOC(=CC=Cc1cc(CC)cc(C(=O)NC(=O)OC)c1)CC	359.210	4.869	64.630	4.000	1.000	9.000
CC(C)Cc1ccc(CNCCc2ccc(C3CCCN3C(=O)C(C)C)nc2)cc1	407.294	4.932	45.230	3.000	1.000	9.000
CCc1cc(CCCNC(=O)NCCCC2CCCC2)cc(-c2ccccc2)n1	393.278	5.513	54.020	2.000	2.000	10.000
CCCC(NCC(=O)NC1CCCc2ccccc21)OC(=O)c1ccccc1	380.210	3.753	67.430	4.000	2.000	8.000
Cc1cc(-c2ccccc2)cc(OCCCCNC(=O)C=Cc2ccccc2)c1C	399.220	5.959	38.330	2.000	1.000	9.000
CCN(CC)CCCCC(=O)N1CCC(C(=O)O)C1Cc1ccc(F)cc1	378.232	3.182	60.850	3.000	1.000	10.000
O=C(O)CCCOc1ccc(CCC2CCCC3(CCCC3)C2=O)cc1	358.214	4.792	63.600	3.000	1.000	8.000
C[N+]1(C)CCCC(CCN)NCc2ccccc2CN2CCCCC(CC2)C1	387.348	3.356	41.290	3.000	2.000	2.000
CCc1ccc(COc2ccc3c(c2)-c2cc(CC(C)C(=O)O)ccc2CC3)cc1	400.204	5.857	46.530	2.000	1.000	7.000
COC1=C(C(=O)CCCCCCC(=O)O)Cc2cccc(-c3ccccc3)c21	378.183	5.262	63.600	3.000	1.000	10.000
CC(C)(Cc1ccccc1)NC(=O)c1ccccc1CCc1ccc(OCCF)cc1	419.226	5.571	38.330	2.000	1.000	10.000
O=C(O)C(Cc1ccccc1)C(=O)OCCCc1ccc(C(F)(F)F)cc1	380.124	4.125	63.600	3.000	1.000	8.000
CN1CCOC(COc2cccc(CC(=O)NCc3ccccc3CCCF)c2)C1	414.232	3.157	50.800	4.000	1.000	10.000
Cc1cc(CCCOCCOc2ccc(C(=O)O)cc2)cc(C(C)C)c1C	370.214	5.153	55.760	3.000	1.000	10.000
CCCON=C(C)C(NC1CCCC1CNc1ccccc1C)c1ccccc1	393.278	5.709	45.650	4.000	2.000	10.000
COc1cc(S(=O)(=O)NCc2cccc(CCCC(C)(C)C)c2)ccc1C	389.202	4.851	55.400	3.000	1.000	8.000
CCC(=O)NCc1ccc(C(Cc2ccccc2)C(=O)OCCF)cc1Cl	391.135	4.205	55.400	3.000	1.000	9.000
CCN=C(CC=CC(=O)O)NCc1ccc(CCc2ccc(Cl)cc2)cc1	384.160	4.664	61.690	2.000	2.000	9.000
O=C(F)Cc1ccc(OCC(=O)C=Cc2cccc(OCC(F)(F)F)c2)cc1F	414.089	4.467	52.600	4.000	0.000	9.000
COCCOC(=O)Cc1ccc(CC2(CCCCC(=O)O)CCCC2)cc1	376.225	4.167	72.830	4.000	1.000	12.000
CCc1cc2ccc(-c3ccc(CCN(C)C)cc3)cc2cc1C(=O)C(N)CC	388.251	5.093	46.330	3.000	1.000	8.000
CCCNCc1ccc(OCC(F)(F)F)cc1-c1ccc(C(=O)O)cc1	367.140	4.493	58.560	3.000	2.000	8.000
CCc1oc(-c2ccccc2)nc1CC(=O)Cc1ccc(CC(CC)C(=O)O)cc1	405.194	4.912	80.400	4.000	1.000	10.000
CCC(C(=O)CCc1ccccc1)c1ccc2nc(C)n(CC(=O)O)c2c1	364.179	4.125	72.190	4.000	1.000	8.000
O=C(c1cccc(CC(O)Cc2ccc(Cl)cn2)c1)C(CCF)C(F)(F)F	403.096	4.602	50.190	3.000	1.000	8.000
CCOC(=O)c1ccc(N(Cc2ccc(OCCF)cc2)C(=O)CC2CC2)cc1	399.185	4.545	55.840	4.000	0.000	10.000
CCc1ccc(CC(=O)NCc2ccc(OCCc3ccccc3)cc2)c(OC)c1	403.215	4.738	47.560	3.000	1.000	10.000
CCC(NC(=O)c1ccccc1)c1ccccc1N(CCc1ccccc1)C(C)=O	400.215	5.163	49.410	2.000	1.000	8.000
CCCc1c(C(C)C(=O)c2ccc(CC(C)C)cc2)ccc(C(=O)O)c1OC	382.214	5.531	63.600	3.000	1.000	9.000
CNC(=O)c1ccc(CCc2cccc(CCC(=O)O)c2)cc1-c1ccccc1	387.183	4.516	66.400	2.000	2.000	8.000
CC1=CC(=CC=Cc2ncc(OCCCC(=O)O)cc2C(C)(C)C)SC=C1	385.171	5.727	59.420	4.000	1.000	7.000
Cc1ccc(OCCC2COCCC2Cc2cccc(CC(C)(C)C)c2)nc1	381.267	5.643	31.350	3.000	0.000	7.000
CCCC(=O)N1CCC(CCN2CC(=O)[SH](CC(C)(C)C)C2=O)CC1	370.229	3.425	57.690	3.000	1.000	6.000
COCC(=O)NCc1ccc(CC(Cc2ccccc2)C(=O)O)cc1Cl	375.124	3.089	75.630	3.000	2.000	9.000
Cc1ccc(CC=Cc2ccc(OCCC(=O)O)cc2)c(Cc2ccccc2)c1	386.188	5.695	46.530	2.000	1.000	9.000
CCCC1=C(OC)C(=O)N(Cc2ccc(CC(=O)O)cc2)CC1Cc1ccccc1	407.210	4.215	66.840	3.000	1.000	9.000
Cc1cc(COc2ccc(NC(=O)CCc3ccccc3)cc2)ccc1CC(=O)O	403.178	4.772	75.630	3.000	2.000	9.000
COC(CCc1ccc(Cl)cc1F)c1cccc(CCNC(=O)C2CC2)c1	389.156	4.868	38.330	2.000	1.000	9.000
CCCOCCc1ccccc1C(=O)NCc1cccc(C(F)(F)F)c1N	380.171	4.187	64.350	3.000	2.000	8.000
COc1ccc(CC=CC=CC=CCCOc2ccc(O)cc2C(=O)O)cc1	380.162	4.779	75.990	4.000	2.000	10.000
CCCc1ccccc1-c1ccccc1Nc1cccc(CC(N)=O)c1CC1CC1	398.236	6.030	55.120	2.000	2.000	9.000
CC(=O)NC1=CC(C(=O)C=CCn2cc(CCCF)c(CN3CCCC3)c2)C=C1	399.232	3.317	54.340	4.000	1.000	10.000
CCc1cc(CC(C)CCCCC2CCC(C)C2)ccc1C1=NC=C(C=NO)C1	394.298	6.961	44.950	3.000	1.000	10.000
COc1cc(C(=O)N2CCC2CCCCC(=O)O)cc(-c2ccccc2)c1	367.178	4.222	66.840	3.000	1.000	8.000
CCCC(Cc1ccc(CC(C)=O)cc1)NCC1Cc2ccccc2NC1=O	378.231	3.930	58.200	3.000	2.000	9.000
COc1c(CCCCCN2CC=C(CO)CC2)cn(Cc2ccccc2)c1C	382.262	4.191	37.630	4.000	1.000	10.000
COc1ccc(-c2ccc(C(=O)CCc3ccc(NC(C)C(C)C)cc3)cc2)cc1	401.235	6.634	38.330	3.000	1.000	9.000
CCCCCN1CC(Cc2ccc(C(F)(F)F)cc2)CCCN1CC(=O)O	386.218	4.452	43.780	3.000	1.000	8.000
O=C(O)N(Cc1ccccc1)C(=O)CCC(Cc1ccccc1)c1ncccc1F	406.169	5.034	70.500	3.000	1.000	8.000
CC(C)CC1CC(Cc2ccc(OCC(=O)O)cc2)c2ccccc2CC1O	382.214	4.446	66.760	3.000	2.000	7.000
COC(C(=O)O)c1ccc(CC=Cc2ccc(OCc3ccccc3)cc2)cc1	388.167	5.294	55.760	3.000	1.000	9.000
CCC(CO)Cc1ccc(Cc2c(NC(C)=O)cccc2-c2cccnc2)cc1	388.215	4.859	62.220	3.000	2.000	8.000
CC(C)CC(Cc1ccc(COc2cccc(C(=O)C(C)C=O)c2)cc1)C(=O)O	396.194	4.573	80.670	4.000	1.000	11.000
CC(C)(C)CCC(=O)N=CCc1ccc(CN(CCCCl)C(=O)Cl)cc1	398.153	5.443	49.740	2.000	0.000	9.000
CCCC1=C(C(=O)OCC2CC2)C(C)C(=CCc2ccccc2)CC1CC	366.256	6.271	26.300	2.000	0.000	8.000
Cc1ccccc1-c1[nH]nc(CCCCOC2=CC=C(CN(C)C)CC2)c1C	379.262	5.199	41.150	3.000	1.000	9.000
C=CC(C=CC=CC(=O)Nc1ccccc1C(=O)N1CCCC1)Cc1ccccc1	400.215	5.018	49.410	2.000	1.000	8.000
CC=C1OC(CCCC(=O)O)=CC=C1CCc1ccc(C(F)(F)F)cc1OC	396.155	5.646	55.760	3.000	1.000	8.000
N=C(NCCCc1ccccc1)Oc1ccc(-c2cccc(CC3CC3)c2)cc1	384.220	5.842	45.110	2.000	2.000	8.000
CC(OC(=CCc1ccccc1)NCc1ccccc1)C(=O)OCc1ccccc1	401.199	5.009	47.560	4.000	1.000	10.000
CCCCCCCCOC1=C(C)C(C)=CC(CC(=O)O)c2ccccc2C1=O	384.230	6.039	63.600	3.000	1.000	10.000
CN1CCC(NC(Cc2ccc(F)cc2)C(=O)O)CC1C(=O)c1ccccc1	384.185	2.757	69.640	4.000	2.000	7.000
CCc1ccc2cc1C(CC(=O)O)CCc1ccccc1OCCN(CC)CC2	395.246	4.697	49.770	3.000	1.000	4.000
NCc1ccc(Br)cc1OCCCc1ccccc1C(=O)O	363.047	3.618	72.550	3.000	2.000	7.000
CS(=O)(=O)CCC1=CC=CC(CCOc2ccc(C(F)(F)F)cc2)C=C1	386.116	4.578	43.370	3.000	0.000	7.000
CCCC(CCCOc1ccc2[nH]c(=O)c3c(c2c1)CCCC3)C(=O)O	357.194	4.067	79.390	3.000	2.000	8.000
CCC(CCOc1ccccc1Cc1cccc(C(F)(F)F)c1)NC(=O)O	381.155	5.111	58.560	2.000	2.000	8.000
CCc1cc(CCc2c(C)cccc2C(=O)NO)cc(C(C)c2ccccc2)n1	388.215	5.008	62.220	3.000	2.000	7.000
CCCc1cc(N(CC=Cc2ccccc2)CCc2ccc(OC)cc2)cc(=O)[nH]1	402.231	5.099	45.330	3.000	1.000	10.000
Cn1c(COC2=CC=CC(CC(=O)O)C2)ccc1CN1CCCCC1CC1CC1	398.257	4.631	54.700	4.000	1.000	9.000
O=C(O)C(=O)CCc1ccc(-c2ccc(C=CC=Cc3ccccc3)cc2)cc1	382.157	5.667	54.370	2.000	1.000	8.000
CC(=CC(=O)Cc1cccc(C(=O)NCCCC2CC2)c1)c1ccc(C)cc1	375.220	5.130	46.170	2.000	1.000	9.000
CN1CC(CCCc2ccccc2CC2CCC2=O)C(OCc2ccccc2)C1	391.251	4.678	29.540	3.000	0.000	9.000
CC(=O)C(C)(C)c1ccc(OCc2ccc(C=CC(=O)NCCc3ccccc3)cc2)cc1	441.230	5.504	55.400	3.000	1.000	10.000
CN=CC(=O)NCCOc1ccc(CCOc2ccccc2CCC2CCC2)cc1	408.241	4.236	59.920	4.000	1.000	12.000
CC(C)CC(=O)OC1CCc2cc(OCCc3c[nH]c4ccccc34)ccc21	377.199	5.366	51.320	3.000	1.000	7.000
CC1=CCc2c(ccc3ncccc23)C=C1C(C)c1cccc(CC(=O)O)c1	369.173	5.551	50.190	2.000	1.000	4.000
CCCCN1C(=O)C(CCc2ccccc2)C(=O)NC1Cc1ccccc1C	378.231	3.871	49.410	2.000	1.000	8.000
O=C(O)C(=O)Cc1ccc(CCc2ccc(C=Cc3ccccc3)cc2)cc1	370.157	4.838	54.370	2.000	1.000	8.000
O=C(O)CNC(=O)C=Cc1ccc(OCC2CCCCC2)cc1CCC(F)F	395.191	4.057	75.630	3.000	2.000	10.000
N=C(Nc1cccc2cc(C(=O)C=Cc3ccccc3)ccc12)C(F)(F)F	368.114	5.687	52.950	2.000	2.000	4.000
CCC(NC(=O)C(CCCl)C(=S)CC(C)C)C(=O)c1ccccn1	368.133	3.820	59.060	4.000	1.000	10.000
CC(=O)Cc1ccc(CCOCc2ccc(CC(C)c3ccccc3)cc2)cc1	386.225	5.924	26.300	2.000	0.000	10.000
CC(=CC(=O)C1=CC=CC(CN(Cc2ccccc2)C(=O)O)C=C1)c1ccccc1	399.183	5.508	57.610	2.000	1.000	7.000
Cc1cc(CCNC(=O)Cc2ccc(CC(F)(F)F)cc2)ccc1CC(=O)O	393.155	3.628	66.400	2.000	2.000	8.000
N=C(N)Cc1ccc(CC(Cc2ccccc2)C(=O)OCc2ccccc2)cc1	386.199	4.310	76.170	3.000	2.000	9.000
CCC(=O)N1CCc2ccc(NCCCOCc3ccc(Cl)cc3)cc2C1=O	400.155	4.294	58.640	4.000	1.000	8.000
CC(=O)N(CCCCCc1ccc(C(=O)NCc2ccc(F)cc2)cc1)C(C)C	398.237	4.725	49.410	2.000	1.000	10.000
COC1=CC=C2C=C(C)c3cc(CCCc4cccc(OC)c4)[nH]c3C=NC2C=C1	400.215	5.430	46.610	3.000	1.000	6.000
CCCOCc1ccc(C(=O)C2CC2CC=Cc2ccc(CC(=O)O)cc2)cc1	392.199	5.163	63.600	3.000	1.000	11.000
O=C(O)CCC(Cc1cccc(-c2ccccc2)n1)C(=O)Cc1ccccc1	373.168	4.584	67.260	3.000	1.000	9.000
CC=C(C)c1ccccc1OCC1COc2ccccc2C(CCCC(=O)O)C1	394.214	5.926	55.760	3.000	1.000	8.000
CC(C)OC(=O)CCc1ccc(C(=O)NCCc2ccccc2CC2CC2)cc1	393.230	4.496	55.400	3.000	1.000	10.000
CCCc1ccc(C2CC(CC3COc4ccccc4N3CCCO)C2=O)cc1	393.230	4.352	49.770	4.000	1.000	8.000
CCOc1cccc(CCNCC(=O)O)c1Cc1ccc(C(F)(F)F)cc1	381.155	3.912	58.560	3.000	2.000	9.000
CCCCCc1cccc(-c2ccc(CNC(=O)c3ccccc3C(=O)OC)cc2)c1	415.215	5.803	55.400	3.000	1.000	9.000
CCC(=O)CCC(=O)NCc1ccc(C(CCc2ccccc2)c2ccccc2)nc1	414.231	5.222	59.060	3.000	1.000	11.000
CC(=O)NCCCC(c1ccccc1)N(Cc1ccccc1)C(=O)c1ccccc1	400.215	4.987	49.410	2.000	1.000	9.000
CCCOc1ccc2[nH]c(C(Cc3ccc(Cl)cc3)c3ccccc3)nc2c1	390.150	6.380	37.910	2.000	1.000	7.000
CC(C)C(=O)Nc1ccccc1-c1ccc(COCc2ccc(F)cc2)cc1	377.179	5.804	38.330	2.000	1.000	7.000
CC(C)CC1CCC(Cc2ccccc2)=C1COc1ccc(CC(=O)O)cc1	378.219	5.688	46.530	2.000	1.000	9.000
O=C(O)C1C=CC=C(C2=CC(CCCCc3ccc(F)cc3)C(CO)O2)C=C1	384.174	4.183	66.760	3.000	2.000	8.000
O=C(O)CC1=CC=CC=C(CCC(=O)C(=O)Cc2ccc(Cl)cc2F)C=C1	388.088	4.394	71.440	3.000	1.000	8.000
CN(CCc1cccc2ccccc12)NCCC=Cc1ccc(C(=O)O)c(F)c1	392.190	4.760	52.570	3.000	2.000	9.000
