smiles	MW	LogP	TPSA	HBA	HBD	RotB
CC(F)(F)CCCCN1CC2CCCCC1N2CCNC(=O)C1=NC(Cl)=C(Cl)C=CS(=O)(=O)O1	542.133	3.733	91.310	7.000	1.000	9.000
CS(=O)C=C1C=CC(C=C2N=CC(C(F)(F)F)=C(C(N)C=O)C2N)OC1	389.102	0.885	107.770	6.000	2.000	4.000
COc1ccc(OC(CNCc2ccccc2)CC2C=NCC(c3cc(F)ccc3F)N2)cc1OC	495.233	4.693	64.110	6.000	2.000	11.000
CC1CCC(C(=O)CN2CCCOC2)CC(O)C1	255.183	1.422	49.770	4.000	1.000	3.000
NC(Cc1ccccc1)NC(=O)N1Cc2ccccc2C(N)C1	310.179	1.739	84.380	3.000	3.000	3.000
CN1C=C(CNC(=O)c2c(N)cc(F)cc2F)CNC1=O	296.108	0.816	87.460	3.000	3.000	3.000
C=C1CN(c2ccc(N)nc2)CCN1C(=O)CC(N)CCC=CC=CS(C)(=O)=O	419.199	1.438	122.620	7.000	2.000	8.000
CC1NN(Cc2ccccc2)N=C1CC(C)(C)CNCC#N	299.211	2.281	63.450	5.000	2.000	7.000
O=C1N=C(Cc2cc(F)c(F)cc2C=CC=CO)NCCOCCN1	351.139	2.320	82.950	4.000	3.000	4.000
CC(C)=CCC(C=O)C(C=CCNCCO)=CC(Cl)=CC=O	325.144	2.544	66.400	4.000	2.000	11.000
CC1=CC2=NC=C3N=C(C=C1C2=O)C1(C)OCC(c2ccc(F)cc2)C1N3C(=O)O	407.128	3.210	91.560	5.000	1.000	1.000
CC(N)C(NC(=O)C1=CC=C(NS(=O)(=O)c2ccccc2C(F)F)C1CN)C(=O)NCc1cc(F)ccc1F	569.172	1.728	156.410	6.000	5.000	11.000
CN(C)N1C(=O)C=C(C(F)(C=CF)C(=O)CC(F)F)C(N)CC1F	355.132	1.660	66.640	4.000	1.000	6.000
COc1ccc2c(c1)CN(Cc1cccc(F)c1)C(=O)N2c1ccc(Cl)nc1N=CO	440.105	5.374	78.260	4.000	1.000	5.000
C=C(Cl)C=C(C)C=CC1(C(C)NC(=O)CCC(N)C(=O)NCCOC)CC(=O)C=CC(N)=C1C#N	503.230	1.868	160.330	7.000	4.000	12.000
O=C1C=Cc2cc(-n3cccn3)ccc2CC1=O	238.074	1.580	51.960	4.000	0.000	1.000
CCOc1cc2c(cc1C)OCC=C1C=C(O)C=C(C2=O)c2cc1ccc2Cl	394.097	5.545	55.760	4.000	1.000	2.000
NC1CCC2CNCC(=O)Cc3ccccc3CNC23CC3CNC1=O	356.221	0.103	96.250	5.000	4.000	0.000
CC#CN(C)C(=O)CNC(=O)CNC1CC(C(=O)NCCC2CCC(C)(C)NC(=O)CCC2C=O)NCC1C	546.353	-0.096	148.740	7.000	5.000	10.000
CCCNC(=O)C1=C(Cl)C(OCc2ccccc2F)C(=O)Nc2ccc(-c3ccccc3)cc2C=CN(C(=O)C(N)C(N)=O)C1	633.215	3.661	156.850	6.000	4.000	9.000
C=C1C(F)=CC(F)=CN(C)C2C=CC=C(N3CCNCC3)C=C(C(F)(F)F)NCN12	429.195	3.090	33.780	5.000	2.000	1.000
Cc1nc(-c2cccc(F)c2)ccc1COc1cc2[nH]c(cccc(=O)n1)o2	377.118	4.167	81.010	5.000	1.000	4.000
C=C(C)COC(C=CC(=O)NCCNC(=O)N1CCCC1CNC(=O)C1CC(C)CCC1CCC)N(C)C=O	547.373	2.809	120.080	5.000	3.000	15.000
CC1CCCC1C1(N)C=C(C(C)(F)F)NCC1	244.175	2.653	38.050	2.000	2.000	2.000
CNCC1C=C(C(C)(F)F)CC1c1cccc(Cl)c1	285.110	4.245	12.030	1.000	1.000	4.000
CC(C)(C1=CC2=CNC(CCNC(=O)CCC(N)CC3C4CC3C(F)(F)C4)CC2C1)C(F)F	471.287	4.765	67.150	3.000	3.000	10.000
C=Nc1cc(F)ccc1C=CC1=CC=CCC=CC=NC(N)=CC1N	336.175	3.812	76.760	4.000	2.000	3.000
CNC(=O)C=CCCCC(N)CC(=O)C(N)CCCC(C)(F)F	333.223	1.898	98.210	4.000	3.000	12.000
CC1=NC=CC(C(C)(C)C(N)C(=O)N2CCC2)=NC=C1NC(=O)c1ccc(Cl)s1	433.134	2.988	100.150	6.000	2.000	5.000
CNC(=O)N(C)C(=O)C=CCC(=NC(C)=CC(=O)OC)c1ccc(C(F)(F)F)n1C	428.167	2.654	93.000	6.000	1.000	6.000
N=C1NCCCC(=CC23COC(=O)CC(CN2)CC3N)C1NCc1ccccc1N	412.259	0.637	138.280	7.000	6.000	4.000
CC1C(=O)N(Cc2ccccc2)CCCCC1C(O)c1cnccc1N	353.210	3.162	79.450	4.000	2.000	4.000
CCOC(=O)NC1CNCc2cc(F)c(F)cc2C1C	284.134	2.286	50.360	3.000	2.000	2.000
CCc1cc(-c2nccs2)cnc1NC1CC1CNCC(=O)NCC(C)C	387.209	2.930	78.940	6.000	3.000	10.000
CC(F)CCC(=O)C(N)C(c1ccc(NC(C)(C)C)c(F)c1)N(C)C	355.244	3.673	58.360	4.000	2.000	8.000
NC1CCC(NC(=O)C2NCCc3ccccc32)CC1	273.184	1.260	67.150	3.000	3.000	2.000
CC(=O)CN1CN(C)CC=C(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)C(C)=COC(C)=N1	471.265	2.444	68.690	7.000	0.000	5.000
CC=NOC1C=CC(NN=CCC)=C1C(c1cccc(F)c1)C(N)C(N)=O	373.191	1.922	115.090	6.000	3.000	9.000
CNC(=O)NC(CC=CCC#N)CS(=O)(=O)N1CCCC1C#N	339.137	0.462	126.090	5.000	2.000	7.000
CC1CCC(=O)CNC1	127.100	0.575	29.100	2.000	1.000	0.000
O=C(O)C(=O)NN=C1C(OCc2ccccc2Cl)=Cc2cc(O)ccc21	372.051	2.522	108.220	5.000	3.000	4.000
N#CCC1=CCCN1c1cccc(F)c1C1CC1	242.122	3.711	27.030	2.000	0.000	3.000
CC(C)(N)C(F)CC(=O)NCc1ccccc1	238.148	1.768	55.120	2.000	2.000	5.000
CS(=O)NCC(CO)NC(=O)NC(C)(C)C	251.130	-0.672	90.460	3.000	4.000	5.000
NC(c1cc(C(F)(F)F)cc(Cl)c1Cl)N1CCCC1	312.041	4.065	29.260	2.000	1.000	2.000
NC=Cc1ccc(N=Cc2cc(O)c(O)c(Br)c2)c(F)c1F	367.997	3.819	78.840	4.000	3.000	3.000
CC(=O)NCC1CN(CCCC2CCNC(=O)C2N)C(=O)C(Cc2c[nH]c3ccccc23)N1	454.269	0.259	132.350	5.000	5.000	8.000
NC(Cc1cccc(-c2cnsc2)c1)C(=O)NCc1ccc(Cl)c(Cl)c1	405.047	4.303	68.010	4.000	2.000	6.000
Nc1ccccc1CCCNC(=O)NCS(=O)(=O)Cc1cc(Cl)ccc1Cl	429.068	3.380	101.290	4.000	3.000	8.000
CC(C)(C)CNCC(=O)NCCNC(=O)C=C(c1ccncc1)c1ccc(F)cc1	412.227	2.521	83.120	4.000	3.000	9.000
COc1cc(CC=C2C=CC(CN)=C(C)C(C#N)=C2)ccc1C(C)O	336.184	3.512	79.270	4.000	2.000	5.000
COc1ccc(F)c(C)c1C1(C)NC(=O)N(Cc2ccc(C#N)cc2)N(C)C(=O)N1C	425.186	3.311	88.910	4.000	1.000	4.000
C=C(F)C=CCc1ccc(F)cc1C(C(=O)OC)C1CC=CC(F)=CN1	363.145	4.393	38.330	3.000	1.000	6.000
N#CC=CC=C(F)CC(=O)NCCN1N=C(C(F)(F)F)C(N)C1c1ccccc1	409.153	2.728	94.510	5.000	2.000	7.000
CC1(NC(=O)CC(N)C(=O)N2CCCC2)CCOC(C2C=CC(F)(C(C)(C)C)C2)CC1	437.305	3.101	84.660	4.000	2.000	5.000
C1=CNC=CC(N2N=NN=CC2Cn2ccnc2)=C1	255.123	1.435	70.170	7.000	1.000	3.000
CCC1c2c(ccn2NC=NC(=CC(C)=NCCc2cc(C)ccn2)CC(N)=O)CC(=O)N1C	463.270	2.692	117.970	6.000	2.000	10.000
Cn1c(=O)c(=O)cc(N(O)C(=O)NC2CC2)n1CCNC(C)(C)C	339.191	0.003	108.600	7.000	3.000	5.000
N#CC=C(CF)Nc1ccccc1F	194.066	2.615	35.820	2.000	1.000	3.000
N#CC=CC=CC1C=C(Br)C=C(Br)C(Br)=CC1	416.836	5.479	23.790	1.000	0.000	2.000
CNC1CN=C(C)c2nnc(CC3C=CC=C3)cc2C(=O)NC(N)C1	340.201	0.577	105.290	6.000	3.000	3.000
N=C1C(C(N)c2ccc(F)cc2F)CCNC1C(N)CS(=O)(=O)C1C=CC(N)=CC(=O)NC1	482.191	-0.398	177.180	8.000	6.000	6.000
CC=CC=CC1C=CN=C(N)C=CN(CC2=CC=C(C(N)Cc3cc(F)ccc3F)CC2)C(=O)N1	479.250	4.392	96.740	4.000	3.000	7.000
NC1NCCN1C1=CC2=CNCC3=C(CCC3)C2=NC1C(N)(N)F	333.208	-0.651	117.720	7.000	5.000	2.000
CC1NCCCN1C(=O)NC1=CC(CNC(N)=O)=CC1=CC#N	316.165	0.279	123.280	4.000	4.000	3.000
CNC(C)C(=O)N1N=CCC1C1=C2N=C(CC=CCN)C2c2cc(Cl)ccc21	397.167	2.703	83.080	5.000	2.000	6.000
CCOC(CCN1Cc2cc(Cl)ccc2C(N)C1)C(=O)N1CCCC1	365.187	2.573	58.800	4.000	1.000	6.000
CC1CC(c2ccc(F)cc2)=NC1(O)CN1CCCCOC(=O)NC(C)(S)C1	409.184	2.811	74.160	6.000	3.000	3.000
CCOC(=O)C(C=CC(=O)N(C)C(=O)N1Cc2ccccc2C1=O)Cn1cccc1N	424.175	2.040	114.940	7.000	1.000	6.000
CC1C=CC2C=CSC2=CC(CN(C)CC=CC=Cc2cccs2)=CC1C(F)(F)F	449.146	7.321	3.240	3.000	0.000	6.000
O=C1CCN1CCC1CCc2c(ccc(Cl)c2Cl)NC1	312.080	3.590	32.340	2.000	1.000	3.000
CC1C(C=C(c2ccc(F)c(Cl)c2)C(N)C=O)N(C)C(=O)N1C	339.115	2.143	66.640	3.000	1.000	4.000
C=c1c(=CCNC)ccn1C(=O)NCCCCC(N)C(=O)Cc1ccccc1	382.237	0.765	89.150	5.000	3.000	10.000
CCC1CCCN(CCCC(N)C(=O)NCCC2CC(F)CC2C)CCOC1=O	413.305	2.650	84.660	5.000	2.000	9.000
O=C1C=CC(C(F)(F)F)=C(F)CCCC(F)(F)C1C=Cc1conc1C(F)(F)F	433.072	6.053	43.100	3.000	0.000	2.000
O=C1C2=CC=CNC2=CC1CC1(O)NN1	205.085	-0.744	93.210	5.000	4.000	2.000
CC(C)=CCC1=CC(=CC[N+]2([O-])NC=CC(N3CCNCC3)=NC=C(C(=O)NC3CC3C)N2)C(C)=CC=CC=C1	545.348	3.789	103.850	7.000	4.000	6.000
CNC1CC=C2C=C(NCC(=O)N3CCCC3CO)N=C2C2=C(C)C(S(C)(=O)=O)=CC=CC21	472.214	1.204	111.100	7.000	3.000	6.000
C[SH](C)(=O)CSC(N)C1CC2=C(CC2C=CC(=N)O)N1	317.123	0.966	99.200	5.000	5.000	6.000
CN1CCC(NC2CCC(Cc3cccc(F)c3)CC2)C(=O)N1	319.206	2.252	44.370	3.000	2.000	4.000
COc1c(O)cc2cc1C1=C(C(C)CC(NC(=O)c3cc(F)ccc3F)C1)N2C	400.160	4.068	61.800	4.000	2.000	3.000
CC=NC=NC(=O)[SH](=O)(N=CC=CCl)C(=CC#N)C(N)=O	329.035	0.873	138.100	4.000	2.000	5.000
CCOC(=O)C=C1C(=O)c2c(OC)cccc2C1C(C)(C)C(=O)O	332.126	2.575	89.900	5.000	1.000	5.000
C=CCOCCOc1cccc(C2CN=C(NC3CNCC(N)C3)N=C(C(=O)OCC)C2)c1	457.269	1.394	119.560	9.000	3.000	10.000
CCC(C)CC(C)(N)CC(=O)NC1CC1	212.189	1.809	55.120	2.000	2.000	6.000
O=C(CCNNC(=O)n1cccn1)C1CC=CC=C(O)C1	290.138	1.313	96.250	6.000	3.000	5.000
CC#CC(C(=O)NCCCCNC(=O)C1CCCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F)C(N)CNCC	566.319	0.944	142.580	6.000	5.000	15.000
O=C(Cc1cc(F)ccc1F)C1CC(c2ccccc2)NN1	302.123	2.684	41.130	3.000	2.000	4.000
CC(=O)NC(=O)N(c1ccccc1Cl)C(C)CC(N)Cc1cc(F)ccc1F	409.137	4.029	75.430	3.000	2.000	6.000
NCC1CC(Cc2ccccc2)CC1NC(=O)N1CC(N)C1C(F)(F)c1ccccc1	428.239	3.096	84.380	3.000	3.000	6.000
CCOC(=O)C1=C2C=C(OC)N=C3CC(CN)=CC(C)=NC3=C2C1	327.158	2.196	86.270	6.000	1.000	4.000
CC(N)CCCC[N+](C)([O-])CNC(=O)CN1CC(N)(C(=O)NCC2CCC(N)C(=O)C2C)C1=O	483.317	-1.880	196.700	8.000	5.000	12.000
NC(CNC1CCCCCC(C(F)(F)F)C1)CC(=O)C(=O)NCCS	383.185	1.810	84.220	5.000	4.000	8.000
Cc1cc(Cc2ccccc2CN)c2c(n1)C(=O)NCC(N)NC2=O	339.170	0.198	123.130	5.000	4.000	3.000
CC1C2CCC(=O)N(C)CCC1C(N(C)C)CNCCCC2N	324.289	1.138	61.600	4.000	2.000	1.000
CC1=CC(C(F)F)=CN(C)CC2NC(F)(F)CC2NC(=O)C1N	336.157	0.794	70.390	4.000	3.000	1.000
CNC(=NC(OC(=O)N1CCC(F)C1)(C1C=Cc2ccccc2C1)C1CCCC1N)C(F)(F)F	482.230	4.056	79.950	4.000	2.000	4.000
CNC(CCC1CN(C(=O)c2cccc(C(F)(F)F)c2C)CC1NCC(=O)N1CCCC1C)C(F)(F)F	536.259	3.985	64.680	4.000	2.000	8.000
CC1(C)CC(CCO)N(CCNc2cc(F)ccn2)C1=O	295.170	1.642	65.460	4.000	2.000	6.000
O=C(Cc1ccccc1)NC(NCCc1ccccc1Cc1ccno1)c1ccccc1	425.210	4.455	67.160	4.000	2.000	10.000
CC1=C(N)C(=O)NC=CC(C2CC=CCC2)=C1	230.142	2.145	55.120	2.000	2.000	1.000
CNC1CN(C2=CN(CCc3ccccc3C#N)C(N)C2)C1	297.195	0.836	68.320	5.000	2.000	5.000
COCCNC(=O)C(N)C1=C(C=C(C)NC(N)=O)C=COC1C	324.180	-0.123	128.700	5.000	4.000	7.000
CN(C)C(=O)N1NC(=O)NCCC(CN)C(CCC2(C=CC#N)Oc3c(C#N)cccc3C2=O)NC1=O	508.218	0.987	193.680	8.000	4.000	5.000
COC1C=CC(c2ccccc2)C(N)C(=O)N2CCCC12	286.168	1.673	55.560	3.000	1.000	2.000
CC=NOC12C3=CC4=CC(C(N)N(C5CCCCC5)C3=O)N(C=C4N)C1CC(N)C2N	427.270	-0.015	149.220	8.000	4.000	3.000
CN(C=CCS(=O)(=O)CF)CCC=CC=C(Cl)N=N	309.071	2.831	73.590	5.000	1.000	9.000
CCc1cccc(F)c1C(C=O)=CN=CNC	234.117	2.176	41.460	2.000	1.000	5.000
CN(C)Cc1c2ccc3c1C2C(CN)C(c1ccc(F)cc1F)N3	329.170	3.213	41.290	3.000	2.000	4.000
CN(C(=O)N1CCCC1C#N)C(C)(C)CCc1ccccc1	299.200	3.438	47.340	2.000	0.000	4.000
CC1OC(=O)NCC1NC(=O)CC(N)c1cc(F)c(F)cc1F	331.114	1.107	93.450	4.000	3.000	4.000
N#CC1C=C2CCC3C(=C4CCCN43)CCOC3C4CN(CC21)C3CN4	352.226	1.640	51.530	5.000	1.000	0.000
C=CCN1C(=O)SC1=CC(=C=CNC)C(=O)NCC1CNC=C2C1=CN=C2CCNCC	454.215	1.999	97.860	7.000	4.000	11.000
C=CCC(C1=CC=NC1)=C(Br)C=CC=C(O)C=O	307.021	3.419	49.660	3.000	1.000	6.000
CCOC=Nc1ccc(COCc2ccc(CO)c(N)c2C)cc1O	344.174	3.188	97.300	6.000	3.000	8.000
CC12CCCN1C(=O)NNCc1ccccc1C2	245.153	1.811	44.370	2.000	2.000	0.000
CCCCn1c(C=C(NCCCC=O)OC=Cc2ccccc2)cn(C)c1=O	383.221	3.542	65.260	6.000	1.000	12.000
CC(CCOC1C=CC=C(Cl)N1)NC(=O)N1CCSC1	317.096	2.063	53.600	4.000	2.000	5.000
CNC=C1CC2CN(C(=O)OCCN3CCN(C(F)(F)F)CC3C)CC2N1S(=O)(=O)C=CC=CC(=N)N	549.235	1.051	135.300	8.000	3.000	8.000
CC(CC(N)C1CCCC1)CS(=O)(=O)C(C)(C)C	275.192	2.743	60.160	3.000	1.000	5.000
NN=CC1CC(c2cc(Cl)c(N)cc2O)C1CNCCNC1=COC=CC=C1	403.178	2.413	117.920	7.000	5.000	8.000
C[SH]1C=NN=C1NC(=O)CNC1C(N)CC1C1(C)Cc2cc(Cl)c(Cl)cc2N1	442.111	2.086	103.900	6.000	5.000	4.000
CS(=O)(=O)C=C1C=CC=C(c2ccsc2)C=C1	264.028	3.186	34.140	3.000	0.000	2.000
NC1CCCC1C(NC(=O)CC=C1NN=CS1)c1ccc(Cl)cc1Cl	398.073	3.789	79.510	5.000	3.000	5.000
CCC1CC(NC(=O)OC2CCCC2)CCC1C(C)(C)C(=O)NCCCC1CCCCCC1	462.382	6.743	67.430	3.000	2.000	9.000
CSC1NC2C=CC=COCC1=CC=CC(Cl)=C2	281.064	3.353	21.260	3.000	1.000	1.000
NC1C2=CC3=C2C=COCC(=C3)C(O)C(CO)C2CCCCC(O2)C1N	360.205	0.659	110.960	6.000	4.000	1.000
CC1OCCNC12CCNC(c1ccc(-c3ccc(C(=O)NN(C)C)c(O)c3)cc1)C2	424.247	2.437	85.860	6.000	4.000	4.000
O=C(CC1CCC(NCCc2ccccc2)=CN1)n1ccc(C(F)(F)F)c1	377.171	3.963	46.060	4.000	2.000	6.000
CC#CCNC(C)=CC(C)=CC(=O)NCC1CCCN1C(=O)CC(N)CC=C1C=C(F)C(F)=C1F	490.256	3.608	87.460	4.000	3.000	10.000
CC(F)=CCC1=C(O)C=C2C(=O)OCc3ccccc3CCNC(=O)C(CN)CC=C(O)CC=C21	482.222	4.141	121.880	6.000	4.000	3.000
CC1=CC(C=CCC(F)=CC=NO)=C1C=CCN(C)C(=O)N1CCSC1	377.157	4.117	56.140	4.000	1.000	7.000
CCN1C(=O)c2cc(F)ccc2N(C)C(=O)C2=C1CC(Cc1cccc(N)c1)=N2	392.165	3.145	79.000	4.000	1.000	3.000
C=CC1(C=CC(F)(F)F)C=CC=CC(=O)NC2CC1N(C(=O)c1ncncc1C1=CC=CCNC1)C2C	511.220	3.524	87.220	5.000	2.000	4.000
COCCC(N)CC(=O)N1CCNN1C(=O)CC(C)(C)C	300.216	0.267	87.900	5.000	2.000	6.000
CCC1=C(O)C(C)=C(C)C1=CC(CC(=O)N1CCOC1)NC	306.194	2.279	61.800	4.000	2.000	5.000
CC(=CC1=CC(NC2CCN(C(=O)NCc3ccccc3C)C2)=N1)C(F)(F)F	392.182	3.673	56.730	3.000	2.000	4.000
CC(N)C1CCCCC(N)N(C)C(=O)CO1	229.179	0.036	81.580	4.000	2.000	1.000
CCC(N)(F)C(=O)C1CCC(C(N)c2ccc(C(F)F)cc2C)C1CF	374.198	4.148	69.110	3.000	2.000	7.000
CC1CC2=C3C(C=N1)C1CCCC1=NC=CN3[N+]([O-])(CC(=O)N1CCCC(N)C1C)C2=O	440.254	1.856	114.420	7.000	1.000	2.000
CC(=O)C(N)CCC(N)(C(=O)NCc1ccc(-c2ccc(F)cc2)cc1C)C(=O)N1CCCC1	468.254	2.434	118.520	5.000	3.000	9.000
N#CC1CCCN1c1ccc(C(N)C(=O)NC2CCC(F)(F)C2)cc1	348.176	2.483	82.150	4.000	2.000	4.000
CCOC(=O)NCCCCCC1=CN(C(=O)c2cccc(Cl)c2)C(C)C(NC)CNC1=O	464.219	3.079	99.770	5.000	3.000	9.000
NC1CC(CC(O)c2ccc(-c3ccccc3)cc2)NC(c2ccc(F)cc2)C1N	405.222	3.674	84.300	4.000	4.000	5.000
CNC1CC2=C(C(=O)NCCCN)C(C)C2C1c1ccc(Cl)c(Br)c1	425.087	3.205	67.150	3.000	3.000	6.000
CNCCC(NC(=O)N1CCC(N)C1)C(N)C(=O)NCc1cc(F)c(F)cc1F	416.215	-0.232	125.510	5.000	5.000	8.000
Cn1nccc1C1=NC(c2ccc(Cl)cc2)=NN(c2ccccc2)C(=[SH](=O)O)C=C1	439.087	3.385	83.080	5.000	2.000	3.000
C=C1CC=C(c2ccc(F)cc2)CNN1CCC[N+](C)([O-])NC(=O)c1cc(F)ccc1F	446.193	3.891	67.430	4.000	2.000	7.000
NCC=C(F)Cc1cccc(F)c1	183.086	2.180	26.020	1.000	1.000	3.000
CN(C)C(Cc1ccccc1F)C(=O)NCC1CCCN(Cc2ccccc2)C(=O)N1	426.243	2.789	64.680	3.000	2.000	8.000
CCN1C(C)=CCC1CNC(=O)CC1=C(C)N(C)C(C#N)C(C)O1	332.221	1.965	68.600	5.000	1.000	5.000
CCCCC(=O)N1CCC(C(=O)N(C)N(C)CCCC)=CC1CNC	352.284	2.029	55.890	4.000	1.000	10.000
CCC12NC(CN(C=N)C(=O)c3ccc(CC(=O)O)cc3)C(C=C1c1cc(F)c(F)cc1F)O2	473.156	3.341	102.720	5.000	3.000	8.000
CC(N)(C(=O)NC=Cc1cccc(-c2nccs2)c1)C(N)=S	332.077	1.900	94.030	5.000	3.000	5.000
CCc1c2ccc(-c3ccncc3)c1C(N)CC(CCC(C)=O)N2	323.200	3.864	68.010	4.000	2.000	5.000
NNC(=O)CC1=CN(CC2CC3CCCN32)NCC1Cc1cc(F)ccc1F	391.218	1.444	73.630	5.000	3.000	6.000
CN(C)N(CC(=O)N1CCOCC1)Cc1cc(F)ccc1F	313.160	1.102	36.020	4.000	0.000	5.000
CNCNCc1cc2c(nc1OC)-c1cc(F)c(F)cc1CNC2	334.161	1.905	58.210	5.000	3.000	5.000
CC#CCNC(C=O)=CC=C(N=CCCC)c1cccs1	300.130	3.656	41.460	4.000	1.000	8.000
CC1=CC=C(O)C2C=NC(C(=O)NCCCN(F)C(=O)CC(F)F)CC2=C1	385.161	2.649	82.000	4.000	2.000	7.000
O=C(CC(Cc1cc(F)ccc1F)NCc1cccs1)NCCNCc1cc(Cl)ccc1Cl	511.106	5.330	53.160	4.000	3.000	12.000
C=CC=CC=CCCNC(=O)c1c(C)cc(C)nc1CC(=C)C	310.205	4.235	41.990	2.000	1.000	8.000
COC=C1C(Cl)=CC=CC2N=C1CC1=NC(N)=NC1C2N	305.104	0.888	98.350	6.000	2.000	1.000
COC(C)=C(C=C1CN2C3=CN=C(NCC(=O)N(C)C2C)C1C(c1ccc(C#N)cc1)C3)OC	461.243	3.076	90.190	7.000	1.000	4.000
COc1ccc(CC(=O)N2CCC(NC(=O)C3=CC(=CCN)NC(c4ccccc4)N3)C2)cc1	461.243	1.573	108.720	6.000	4.000	7.000
CC(C)(C)CN1CCCC(C)(CC(=O)NCCc2ccccc2)C1	330.267	3.884	32.340	2.000	1.000	6.000
CC(CC=NC=NO)=NC=CC1=CCC(N(C)C(=O)c2ccn[nH]2)C1	342.180	2.424	106.300	5.000	2.000	7.000
CSCCNC(=O)NCC(C)C=CNCC(=O)N1CCCC1C	342.209	1.399	73.470	4.000	3.000	9.000
Cc1c(-c2ccc(-c3ccc(F)cc3)cc2)cn(C(=O)c2ccccc2C#N)c1N	395.143	5.412	71.810	4.000	1.000	3.000
CCC1CCN(C(=O)CN2CCC(C(N)C(=O)O)CC2C)c2ccccc2C1O	403.247	1.995	107.100	5.000	3.000	5.000
CCN(CC)C1=Nc2ccc(C(F)(F)F)nc2C1C1=CC=C(c2ccc(F)c(F)c2F)C1CO	481.159	5.619	48.720	4.000	1.000	5.000
CC(N)C(CCc1ccccccc(C=CC(=O)O)cc1)C(=O)N(C)C	356.210	2.893	83.630	3.000	2.000	7.000
CC(C)=CCNC1CC(NCC(=O)N2CCCC2CN)CN1C(=O)Cc1nc2ccccc2s1	484.262	1.861	103.590	7.000	3.000	9.000
FC(F)(F)C1CCC(CC2=NC=C3C=CCNCC4=CC(C=C3C=C2)N4)N1	376.187	2.896	48.450	4.000	3.000	2.000
O=[SH](=O)c1ccccc1CCNCCC(F)c1ccc(F)c(F)c1	357.101	3.168	46.170	3.000	2.000	8.000
CCOC(C)C(NC(=O)CC(N)CC=C1C=C(F)C(F)=C1F)C1CCCC2CC(C)C21	440.265	5.020	64.350	3.000	2.000	9.000
CN(C)C(=O)NN1C=CNC(O)(C(=O)Nc2ccccc2O)CCCC1=O	377.170	0.279	134.240	6.000	5.000	3.000
CC=Nc1cn(C)cc1C(=O)NC1=CC(=COCC(C)C(=O)N2C=CC=CC=CC2)C=C1	432.216	3.936	75.930	5.000	1.000	7.000
CC(N)CC1=C(C(N)=O)C(N(C)C)=CC=C(C(N)CCN)O1	309.216	-0.501	133.620	6.000	4.000	7.000
CC(C(CCCNC1CCCC1)N=CN)C1CCCN1C(=O)COCc1cccc2ccccc12	478.331	4.652	79.950	4.000	2.000	12.000
CCOC(=O)C=CC(N)=C(C)C(=O)N(C)C=O	240.111	-0.047	89.700	5.000	1.000	5.000
N=C(N)C=CC(=O)NC(N)C(=O)CC(N)C(=O)NCCCc1ccccc1	374.207	-1.085	177.180	6.000	6.000	11.000
N=C1NCCCCN(Cc2ccccc2)C(=O)CC(N)C=CC=C1C(F)(F)F	394.198	3.138	82.210	3.000	3.000	2.000
CNC(CNC(N)=O)Cc1cc(C#N)ccc1-c1ccccc1F	326.154	2.163	90.940	3.000	3.000	6.000
COC(=O)C1NC(CC(F)(F)F)CCCN1C(=O)C(N)C(N)c1ccc(F)c(F)c1	438.169	1.324	110.680	6.000	3.000	5.000
C=C1C(=CC=CC(C)N)NC(C)=C2CNN(C(=O)CC3C=CN(CC=O)C(=C)C=CCNC(=O)N3)CCC12	521.311	1.716	131.830	7.000	5.000	6.000
CC=CC(=CC=CS(C)=O)c1ccc(C(F)(F)F)cn1	301.075	3.952	29.960	2.000	0.000	4.000
O=C1NC(=O)N(Cc2ccc(Cl)c(Cl)c2)C2C=C(Cc3cc(F)c(F)cc32)N1	423.035	4.688	61.440	2.000	2.000	2.000
NC1=CCNC=C1N=CC=C1N=C(N)N1	204.112	-0.896	100.820	6.000	4.000	2.000
COC(=O)C=CC=NC1C=CC=C(C(N)c2ccc(C(=O)O)cc2)C=C1	352.142	2.606	101.980	5.000	2.000	6.000
CNC(=O)N(CC=C(C(N)=O)C(=O)NC1CCCNC(=O)C(N)CCC1)CC1OC=Cc2c(F)cccc21	530.265	0.813	168.880	6.000	5.000	7.000
N#CC=CC=CC(=C1ON1CCCCN)C(F)(F)F	273.109	2.382	65.350	4.000	1.000	6.000
NC1CCC(C2CC2C(O)CC2=CC(O)C(c3ccco3)C2)CCCCC1=O	387.241	3.308	96.690	5.000	3.000	5.000
Cn1c(C(F)(F)F)ccc1C1(CC#N)CN1Cc1cc(F)ccc1F	355.111	3.947	31.730	3.000	0.000	4.000
NC1CC1(N)NCC(=O)N=C1Cc2c(Cl)cccc2C1=O	306.088	0.022	110.570	5.000	3.000	3.000
CC1CCN=C(NCCN2N=NC(=O)C(F)C2C)CCN1	298.192	0.682	81.450	6.000	2.000	3.000
CCNC1=CC(=NS(N)(=O)=O)C(=O)N1Cc1ccc(-c2cc(F)cc(F)c2)cc1	420.107	2.069	104.860	4.000	2.000	6.000
Cc1cc(OCC2CC2)ccc1C1=C(O)COCc2c(F)cccc2NC(=O)NC1	412.180	4.544	79.820	4.000	3.000	4.000
