smiles	MW	LogP	TPSA	HBA	HBD	RotB
COC1=CC(N=CC=CC(C)C)=C(C=O)NCc2ccsc21	316.125	3.532	50.690	5.000	1.000	5.000
CCCC(C)(CC=O)N1C=C(OCCNC(=N)NC)CC=C([N+](=O)[O-])C=CC(=O)N1	422.228	1.190	149.690	7.000	4.000	10.000
CNS(=O)(=O)C1CC=Cc2c(NC(=O)CC=C(F)C=CBr)cccc2N1	443.031	3.481	87.300	4.000	3.000	6.000
Cc1cc2c(C(=O)NCC3=NC=COCC3)c(c1)-c1cccc(CN)c1N=C2	374.174	3.247	89.070	5.000	2.000	4.000
COC1=CC=C(Nc2ccc(Cl)cc2F)C12NC=Nc1cc(-c3cc[nH]n3)ccc12	421.111	4.867	74.330	5.000	3.000	4.000
COC=CC1=CCc2ncc(-c3ccc(O)cc3)cc2-c2cccc(N)c2O1	372.147	4.682	77.600	5.000	2.000	3.000
COC=CC1=CC=C(C(=O)OCCCN2CCC(O)C2C)CC=CN1	348.205	1.852	71.030	6.000	2.000	7.000
C=NC=CC=CCNC1=NC=CCC12N=C(N)Nc1ccc(Cl)cc1N2	369.147	2.864	99.190	7.000	4.000	4.000
CCOC(=O)c1ccc(C2=CSC(=O)CC2=O)cc1O	292.041	2.142	80.670	6.000	1.000	3.000
CC1CN(C)CCC1=CC=CC=NC=C1c2cccc(c2)C2C(C#N)=CC=CCC12	395.236	5.676	39.390	3.000	0.000	3.000
CCC1C(CC=Cc2ccccc2)=NC(CCN)=C1NCCOC	327.231	3.367	59.640	4.000	2.000	10.000
CC(C=C(F)C(=O)NCCc1ccccc1F)=NN=CC=CCNC(=O)CC1CC1	416.202	3.257	82.920	4.000	2.000	11.000
COCC(=O)OC=C1CC=CS(=O)(=O)NC(=O)NCC1	304.073	-0.004	110.800	6.000	2.000	3.000
CC(=CC(=O)C1=C(C)C=C(N)N=CC1)c1ccc(-c2cn(-c3ccoc3)cn2)cc1	398.174	4.696	86.410	6.000	1.000	5.000
CC=C1C=C(C2=CC=C(C=C3N=CC(C)=C3CC)ON2C)C1C	308.189	4.848	24.830	3.000	0.000	3.000
OCCCNC1=NC(Nc2ccccc2O)=CN=CNC1	289.154	0.605	101.270	7.000	5.000	5.000
O=C(Cc1ccc(F)cc1)NC(=O)c1cn(-c2ccoc2)c(=O)c2c1CCNC2	395.128	1.714	93.340	6.000	2.000	4.000
CC(=CC=C1NC(=O)CC(=NC=CN)C1F)NC=Nc1c(F)ccc(F)c1F	395.137	2.870	91.870	4.000	3.000	5.000
CN(C(=O)O)c1ccc(Nc2ccccn2)cc1Oc1cccc(F)c1	353.118	4.871	74.690	4.000	2.000	5.000
CC1(F)CC(F)=C(F)C2=CC3C=CC(=CC(=C3)C=NC=C2)NC2=CNC1(N=CN)N=CN2	441.189	3.040	99.190	6.000	4.000	1.000
O=CC=CC=Cc1cc2c3cnccc3[nH]c(=O)n2c1	265.085	1.944	67.230	4.000	1.000	3.000
O=C1Cc2c(-c3ccc4c(n3)CC=N4)ccc(F)c2N1	267.081	2.641	54.350	3.000	1.000	1.000
C=NC(=O)C1C(=COC)C=C1C(=O)NN=Cc1ccccc1C	311.127	1.759	80.120	4.000	1.000	5.000
C=CC1CC(CCO)C1CNC(=O)C(C=CS)=CNCCC=CC(=O)NC=C1C=CNc2cccn21	509.246	3.142	107.420	7.000	6.000	13.000
O=C1NC=CC=C(NCCC2C(=O)CCCN2C(=O)C=Cc2ccccc2)NCCCO1	438.227	2.314	99.770	6.000	3.000	6.000
N=C(Nc1ccc(CC(F)(F)F)cc1)C(F)=CN=CC12CNC1C(=O)C2	368.126	2.993	77.340	4.000	3.000	5.000
C=CC(=O)NC1=CC2(C=CN=C(c3cc[nH]n3)C=C2C)C=C1NC	321.159	1.962	82.170	4.000	3.000	4.000
CC(C)COC(=O)c1cc2cccc(Cl)c(-c3cccnc3)c(=O)c-2c1	367.098	4.680	56.260	4.000	0.000	4.000
Cc1ccccc1CCC=CNc1cnccc1S(C)(=N)=O	315.141	3.984	65.840	4.000	2.000	6.000
CCNC(=O)N1CCN(C=C2C=CC(NCCNC(=O)Nc3ccc(Cl)cc3Cl)=C2)N1CC	493.176	3.541	91.980	5.000	4.000	8.000
CC1=NC=C(CCc2c[nH]cn2)C1=CC(=O)Nc1ccccc1	306.148	3.266	70.140	3.000	2.000	5.000
O=C1CCC(Cn2c3nc(-c4ccccc4)c2=NC=C(C(=O)C2=CC(F)=C(F)C=COC2)C=3)CN1	476.166	2.564	85.580	6.000	1.000	5.000
ClC1=C(Br)C(c2c[nH]c3ccccc23)C2=CCOC2=C1	346.971	4.951	25.020	1.000	1.000	1.000
O=C(Cc1cc[nH]c1)NC=C1C=CC=C(C2C=CSC2)C1	298.114	3.320	44.890	2.000	2.000	4.000
COC=C1C(N)=C(C)C=C(NCCNc2ccccc2)NC(=O)C1Cc1ccccc1	418.237	3.281	88.410	5.000	4.000	8.000
C=Cc1ncccc1NC(=O)NC1=CC=CC1	227.106	2.690	54.020	2.000	2.000	3.000
C=CC(=CC=CC1=CC(N)=NC1=CC1=CC1=CC=CC(N)=O)NS(=O)(=O)N=c1cccc[nH]1	462.147	1.465	155.790	5.000	4.000	9.000
CCCCN1N=CC(N2CCCC2)=CC=C1C(=O)Nc1cc(F)cc(F)c1	374.192	3.868	47.940	4.000	1.000	6.000
C=C1SC(Nc2ccccc2C)=NC=NC=C1C=C(Br)N=CC(N)=CC1=CCC(C)C1	495.109	6.442	75.130	6.000	2.000	5.000
N=C(N=CC=CC1=CNCCC1)n1cc(CCN2CCOCC2)cn1	342.217	1.435	78.530	6.000	2.000	5.000
CC1=CC=C(NC=NC=C(Cl)C(Cc2cncc(F)c2F)C(=O)NC=N)COCCNC(=O)N1	495.160	2.057	140.590	6.000	5.000	8.000
CCOc1cc(O)c2c(NCCc3ccc(-c4ccsc4)nc3)ccnc2c1	391.135	5.117	67.270	6.000	2.000	7.000
C=C(C)C(=CC=CC(=O)C1=CC=CS(=O)(=O)NCC1)c1cn[nH]n1	346.110	1.653	104.810	5.000	2.000	5.000
Cc1c(NC2=CC=C(NC(F)=CC=CC=NC(=N)N)C2)ccc(S(=O)(=O)NCCN(C)C)c1F	493.207	2.478	135.700	6.000	5.000	11.000
COC(=O)C1=CC=C(N2C=CC(CC3=C4C=NC(N)=C(c5cccs5)N4C(=O)C3C(C)C)=CCNC2)C1	517.215	3.866	100.260	8.000	2.000	6.000
CCNC(=O)C=CC=C1C2=C([NH])C=C(Cc3ccncc31)C2=O	306.124	1.760	82.860	3.000	1.000	3.000
CNCCCN(c1ccoc1)c1ccnc(Nc2ccc(S(C)(=O)=O)cc2)c1	400.157	3.569	87.470	7.000	2.000	9.000
[NH]c1ccccc1CCC12CN1C=CC=CC(=O)N2c1ccccc1	330.161	3.662	47.120	2.000	0.000	4.000
O=CNc1c[nH]c2nc(Br)ccc12	238.969	1.894	57.780	2.000	2.000	2.000
CC(Br)(C=O)C(=O)NC=C1C=CC(c2ccc(Br)cc2)=C1NCCc1ccccc1	528.005	4.915	58.200	3.000	2.000	8.000
COCC1=C2C=CC(C(=O)Cc3ccnc4ccccc34)=S2C=N1	336.093	3.257	51.550	4.000	0.000	5.000
C=C(C=CN=CNC1=CC=CNC2C=CC=C1NC1=NC(=CCC(C(C)C(=O)O)C=C1)NC=[SH]2)C(C)(C)C	534.278	4.442	110.140	6.000	6.000	6.000
NC1=Nc2cc(COC(F)(F)F)c(-c3ccc(O)cc3)cc2NN=C1c1ccccc1	426.130	4.914	92.230	6.000	3.000	4.000
CC(=CC(F)=CCN(O)CC(O)NC(=O)C1=CCC(C(C)C)N(c2ccccc2)C1)C(F)(F)F	485.230	4.336	76.040	5.000	3.000	9.000
CC1Cc2cccc(N)c2Cc2nc(Nc3ccc(N4CCNCC4)nc3)cnc21	401.233	2.857	91.990	7.000	3.000	3.000
Cc1ccc(F)c(CC(=O)NC(=CC#N)CC=Nc2ccccn2)c1	336.139	3.388	78.140	4.000	1.000	6.000
CSCC(C(=O)O)C1=CC=C(NS(=O)(=O)Cc2ccccc2)C1	353.076	2.384	83.470	4.000	2.000	8.000
CCOC(=O)C(C)N=C1C(=O)C=CCCc2nc(C(=O)c3ccc(O)cc3F)c(Cl)cc21	458.104	3.623	105.920	7.000	1.000	5.000
CCNC(=O)C=CN=C(C)c1ccc(F)cc1C(=O)NC=C1C=c2nc(N)ncc2=C1C	434.187	0.935	122.360	6.000	3.000	6.000
O=C(CC(c1cccc(F)c1)c1ncc(C(=O)NCc2cccs2)cc1O)NO	415.100	2.945	111.550	6.000	4.000	7.000
COc1ccc([N+](=O)[O-])nccc[nH]1	195.064	1.451	81.050	4.000	1.000	2.000
C=CC(=CC=CNC1(C)NC=CCNC(=O)CC=CC1NC=O)CN1CCOCC1	415.258	0.545	94.730	6.000	4.000	8.000
C=C(F)C(=CC=CC=CC=CCCC(=CC(=O)O)c1ccncc1)c1ccncc1	402.174	5.960	63.080	3.000	1.000	10.000
N=C(N)Cc1cccc(N=C(CC=C(CN2CCCC2)c2ccoc2)CNN)c1	394.248	2.863	116.660	6.000	4.000	10.000
COC1=CC(CC(=O)c2ccccc2)=CN(CC2CCN(O)CC2)C(=O)N1c1ccccc1	447.216	4.675	73.320	5.000	1.000	7.000
COCCCS1=CC=C(c2cccc(CC=CNCc3cccc(F)c3)c2)C=CC1	423.203	5.733	21.260	2.000	1.000	10.000
C=C(Cl)C(F)=CC=CNC1=CC=CC(C)=C=CC1=CNC(N)=O	333.104	3.803	67.150	2.000	3.000	5.000
CNCC1CCCN=C2NC(c3ccccc3)C(c3cccs3)C=C2C(O)=C1C	407.203	4.963	56.650	5.000	3.000	4.000
CC=CC=C1C(N)C(=O)NCc2cccc(F)c2CC2C=CN(CCN3C=C(C(=O)O)CCc4c(F)cccc43)C12	560.260	4.202	98.900	5.000	3.000	5.000
CC=NC(=CC1=CC=C(NC2=CC2=CN(CC)CO)N(C(N)=O)C1)C(C)C	371.232	2.422	94.190	5.000	3.000	8.000
N=CC1C2=CC=C1c1cc3nc(c1C2=CCF)NC=C1C=C(Nc2ccc(C(N)=O)cc2)C=C1NC3	478.192	4.429	115.920	6.000	5.000	5.000
Cc1c(NC2=NC=C(N=CC(N)=O)c3cccc4c3C24)cc(F)c(OCc2cccc(Cl)c2)c1Cl	508.087	5.844	89.070	5.000	2.000	6.000
CN(CCC1C=CC=CO1)NC=C(CF)Nc1cc2cc(C(=O)Nc3ccc(Cl)cc3)ccc2n1CCF	541.206	6.035	70.560	6.000	3.000	12.000
CCCC(CC)=C1C=CNN1C(=O)N1CCC=C(C2CC2)N1	302.211	3.409	47.610	3.000	2.000	4.000
COc1cn(CCCN2C=C(C(=O)O)C=CC=CCC(C(=O)O)=C2)c(C)c1C(=O)O	416.158	2.649	129.300	6.000	3.000	8.000
CCCCN(CCC(=O)Nc1ccc(OCC=C2OCC2O)c(Br)c1)C(=O)NC1CCCCC1	537.184	4.576	100.130	5.000	3.000	11.000
CC1(C)CCN(CF)C=CC=C(Nc2ncc3nc4n(c3n2)C2(CCCCC2)CNC4=N)C1	452.281	4.273	94.750	7.000	3.000	3.000
COC=Cc1cc(NC(=O)c2ccncc2)cc(Oc2cccc(F)c2)n1	365.118	4.277	73.340	5.000	1.000	6.000
COCc1cccc(OC)c1-c1cc2cc(c1)C(C1=CCCCC1c1cnco1)CN=C2N	443.221	5.193	82.870	6.000	1.000	6.000
CC=CC=C1NC=c2sc3ncccc3c2=NC=Cc2cccc(c2)CC2=C1CC(=CCC(=N)N)C=C2	503.214	5.439	87.150	5.000	3.000	3.000
C=S(C)c1ccc(C=C2C=C(C=C3C=CC(C(=O)NCc4ccc(C(=O)O)cc4)C=N3)N2)c(C)c1	485.177	4.668	90.790	4.000	3.000	7.000
COc1c(O)cccc1C1=NN(c2c(F)cc(F)cc2Cl)C2(C=CC=CN[SH](C)(=O)C2)NC=C1	508.115	3.591	86.190	6.000	4.000	3.000
CC1=CC(n2cccc2)=CC[SH]1Nc1ccc(NC2CCCN(C(=O)NCc3cccnc3)C2)cc1	502.251	5.456	74.220	5.000	4.000	7.000
COC1=CC2=CC(NC3=Nc4c([nH]c5ccccc45)C(F)=CN3C=N2)C(C)=C1	375.150	4.113	65.010	5.000	2.000	1.000
CC1=NC(N)=C(C(C)CC=C(c2ccc(OCCCN3CCCCC3)cc2)c2nc3ccccc3[nH]2)C(C)O1	527.326	6.283	88.760	6.000	2.000	10.000
O=c1cc(Br)c(-c2cccs2)cc(=O)[nH]nc2c(n1)CCN2	377.979	2.108	87.740	6.000	2.000	1.000
CNC(=O)C=CC=CN=c1ncc(=O)[nH]c2cnc3[nH]ncc3c12	323.113	-0.089	128.780	6.000	3.000	3.000
CCCC1(CCC(C)O)C=C2C(NC(=O)c3ccc(F)cn3)=CC=CN2C(=O)C=NN1	427.202	2.363	106.920	6.000	3.000	7.000
CC=C(F)c1ccc(O)cc1N=C(C)NC=O	236.096	2.518	61.690	3.000	2.000	3.000
O=S(=O)(NC1CCCNCC1)c1ccc(OCc2cccc(F)c2)cc1	378.141	2.825	67.430	4.000	2.000	6.000
C=C1C(C23CC=CC(=C(c4cc[nH]n4)N=CO2)NC3=O)=CC(F)=C1F	342.093	2.598	79.370	4.000	2.000	2.000
COC1C=CC(F)=CC=CC2=C1N=CN(Cc1c(F)cccc1F)N2	347.125	3.519	36.860	4.000	1.000	3.000
C=CC1=CC=CC1=CC=CNC=CC(=O)c1cccc(N(C)C)c1	318.173	4.161	32.340	3.000	1.000	7.000
C=CC(=CN=CNC(=O)C=CC=CCN(CC)CC)NCC1CCCN(C(=O)CN2C=C(C3CC3)CN2)C1	523.363	2.555	92.310	7.000	3.000	15.000
CC(C)CC(C)(C)CCNC(=O)C1(C)CC=C(C(F)(F)F)C=CN1	346.223	4.319	41.130	2.000	2.000	6.000
Cc1cc(O)cc(C2=CC3(CCNCC3)C(N=CN(C)C)=C2)c1-c1ccc(O)c(Cl)c1	437.187	4.967	68.090	4.000	3.000	4.000
C=Cc1ccccc1CCOC=CC(=O)NC=O	245.105	1.675	55.400	3.000	1.000	7.000
CN(C)C(=O)C=NNc1ccc(NS(=O)(=O)Nc2cccc(Cl)c2)cc1	395.082	2.595	102.900	5.000	3.000	7.000
Nc1ccccc1C1Cc2ccccc2CC(=O)N(C(=O)NC2C=CC=CC(=O)NCC2)C1	444.216	2.690	104.530	4.000	3.000	2.000
O=C1C(Nc2nc3cccnc3sc2=O)=CN1C1=C(F)COC=CC=C1	370.054	2.428	84.420	7.000	1.000	3.000
O=C(Nc1ccc(F)c(O)c1)Nc1ccc(Cl)s1	285.998	3.890	61.360	3.000	3.000	2.000
O=C(Nc1ccc(O)cc1)c1c[nH]cc1C1CCCNC1	285.148	2.440	77.150	3.000	4.000	3.000
C=CC1=CC(O)=CC(O)=CC=CC(=O)N(CC#N)C1	258.100	1.905	84.560	4.000	2.000	2.000
N=C(N)CCC1=CC(C2C3=CC2=C2C=CNC=C32)=NC=NC1CN	320.175	1.306	112.640	5.000	4.000	5.000
CS(=O)(=O)NC=C1CC=C(O)C(Nc2ccc(Cl)c(Cl)c2)=C(Cl)C=CC1=O	447.982	4.260	95.500	5.000	3.000	4.000
NC(=O)C=CC1=CC(N=CC=C2C=C(Nc3cccc(CC(=O)N4CCOCC4)c3)N2)=C1	431.196	1.764	109.050	6.000	3.000	8.000
O=CCC1(Nc2ccccn2)C=CC=CC1c1ccc(O)cc1	306.137	3.437	62.220	4.000	2.000	5.000
CCOc1ccc(-c2ncc(C(=O)O)cc2C2=CCN(C)CC2)cc1	338.163	3.564	62.660	4.000	1.000	5.000
N#CCc1cc(Br)c(NCC=CC(Cc2ccccc2)=NC=N)cc1N	409.090	4.356	98.050	4.000	3.000	8.000
COc1ccccc1C1CC2=CNC=CN=C(C)C=C(NC2)C1=O	323.163	2.644	62.720	5.000	2.000	2.000
O=c1cccc2[nH]cc(-c3cccs3)c(=O)n2ccn1C1=CC=CNC1	364.099	2.600	71.300	6.000	2.000	2.000
CC(C)C1OC=C(CNC(=O)c2c[nH]c3ccc(N4CCOCC4)cc23)c2ccccc21	431.221	4.503	66.590	4.000	2.000	5.000
Nc1ncc2c(c1F)C(Cc1ccccc1)N=CN2	256.112	2.540	63.300	4.000	2.000	2.000
CNC=C(C(=O)C1C=CC=C(c2nc(Cl)ccc2Cl)C=C1CCN)C(F)(F)F	431.078	4.468	68.010	4.000	2.000	6.000
CCNC(=O)C1=CC=CC1C(=O)c1ccn[nH]1	231.101	0.841	74.850	3.000	2.000	4.000
CC=CC=CC1=CC(NC(=O)C=C2C=CC(c3ccccc3)=CO2)=CNN=C1C	385.179	4.493	62.720	4.000	2.000	5.000
COCCNC(=O)c1ccccc1NC1CC(NC(=O)C=CC(=O)Nc2ccccc2)=N1	435.191	1.914	120.920	6.000	4.000	9.000
C=CC=CCC=C1C(C=CCl)=CNC1c1ccnnc1	285.103	3.816	37.810	3.000	1.000	5.000
N=C1C=CC=CC(N2C=NC=C(F)C(CC=NN3CCCC3)=N2)=CN1	341.176	2.503	79.440	6.000	2.000	4.000
CCNC1CN(Nc2ccc(C(F)(F)F)cc2C2=NC=C(c3cc[nH]c3)C2=O)C1	403.162	3.067	72.520	5.000	3.000	6.000
CN(Cc1cc(F)ccn1)C(=O)c1ccc(-c2ccc(F)cc2Cl)cc1	372.084	4.952	33.200	2.000	0.000	4.000
C=Cc1ccccc1OC(C=CC=Nn1ccc(C(N)=O)c1)C=COC	351.158	3.228	78.840	5.000	1.000	9.000
C=C1C=CC=CN=C(N)C(c2ccc(C(F)(F)F)cc2F)CC1=CC=CS(=O)(=O)NC(N)=O	484.119	3.753	127.640	5.000	3.000	4.000
O=C(O)c1ccc(O)cc1C=NNc1cc(O)c2ccccc2c1	322.095	3.395	102.150	5.000	4.000	4.000
CCOC=NC=C1CC=C2C=C(Nc3ccc(C(=O)O)cc3)C(C(C)C)=C2Oc2[nH]ccc21	445.200	5.747	95.940	5.000	3.000	7.000
CCCSC(=O)n1ccc(C(=O)Cc2ncnn2-c2ccncc2)n1	356.106	2.396	95.560	9.000	0.000	6.000
FC1=CC2=CN(C1)N(C=C1C=CC(N3C=CC=C(C(F)(F)F)C(F)=C3)=NC=C1F)CC2	438.128	5.452	22.080	4.000	0.000	1.000
C=CC=CN=CCNC1CCNC(=O)CN=C(C2CC2)C1=CC	314.211	2.032	65.850	4.000	2.000	6.000
CN(C)C(NN=CC(=C(O)C=O)c1ccc(Cl)cc1)C(N)=O	324.099	0.756	108.020	6.000	3.000	7.000
NC(=O)CC=C1C=C(c2ccccc2)c2cncc(Cl)c21	296.072	3.439	55.980	2.000	1.000	3.000
C=CCC(C)CCNCC(=O)N=CNC=C1C=CC(CC2CCCCC2)=NC1=N	397.284	4.165	89.700	3.000	3.000	11.000
CCOC(=O)CC=NC(F)c1ccc(F)cc1-c1cccnc1	318.118	3.880	51.550	4.000	0.000	6.000
CNCCN(C)S(=O)(=O)OC=C1C=C(C(=O)C=C2C=CC=CC=C(OC)O2)C=C1O	436.130	1.748	114.400	8.000	2.000	9.000
COc1ccc(C(=O)C2C=NNc3cccc(Cl)c32)nc1	301.062	3.121	63.580	5.000	1.000	3.000
Cc1cc(O)c(C2CCCOCC2)c(C2CC(=O)c3c(O)cccc32)c1	352.167	4.409	66.760	4.000	2.000	2.000
CC1(C)C=CNC2=NCC(C=CC(=O)n3ncc(=O)[nH]c3=O)=C21	313.117	-0.020	109.210	7.000	2.000	2.000
Cc1c(Nc2cccc(C(N)=O)c2)cccc1-c1nc(C2CC2)ccc1NCN	387.206	4.105	106.060	5.000	4.000	7.000
OC1=CC(=CCC2=CC=COCC2)C=NC(Nc2cccc(Cl)c2Cl)=N1	389.070	5.422	66.210	5.000	2.000	3.000
CN=C(C=C(C=CNC1=CCCC(C)(O)C1)NC(=O)NCCN1CCOCC1)c1ccncc1	468.285	1.938	111.110	7.000	4.000	9.000
CCC1NC=C2C=C3C=C2C(CCCNC=CC2=C(c4cc(F)cc(CN5CNCC5O)c4N)C=C2)(CCO1)C(C)CNC3=O	616.354	3.545	123.910	8.000	6.000	10.000
C=CC(=CC=Cc1cnc(-c2ccccc2)cc1C(N)=O)NC=C1C=CN=C(N2CC2)N1N	439.212	2.736	112.640	7.000	3.000	7.000
N#CCNCCC1NC(=O)C(Cc2cccc(Cl)c2)NC(=O)c2ccc(-c3ccco3)cc21	462.146	3.615	107.160	5.000	3.000	7.000
O=C(NO)c1c[nH]cc1C(=O)NCc1ccccc1	259.096	1.064	94.220	3.000	4.000	4.000
COC=CC1=C(COC2=C(Br)C(=O)Nc3cnccc3C2OC)C1SC	438.025	3.546	69.680	6.000	1.000	7.000
CC=CC=CC(=O)CNC(=O)c1c(O)cc(F)cc1F	281.086	2.102	66.400	3.000	2.000	5.000
C=C1COCCN1CC1C=CC=CNN=C(c2cccnc2)c2cc1cc(S(=O)(=O)c1ccc(Cl)cc1OC)c2	576.160	4.931	93.120	8.000	1.000	6.000
CCCNc1c[nH]c(CC(=CCC2C(C=O)CN2C)C2CCOC2)c1NC	374.268	2.903	69.390	5.000	3.000	10.000
C=COC1C=CC(=CC23CCNC(=NC=N2)C3)C(NC)=C1	284.164	1.677	58.010	5.000	2.000	4.000
C(=CC1C=Cc2ccccc21)N=CNC1=CNC1	237.127	2.373	36.420	2.000	2.000	4.000
CC(C(=O)O)C1C=CC=C(NCCNC(=O)c2c(F)ccc(F)c2F)C1	368.135	2.604	78.430	3.000	3.000	7.000
CC1=C(N2CCCN(C3CC3)CC2)C=CC1C1CCCNC1	301.252	2.616	18.510	3.000	1.000	3.000
CC(=CC(=CNC12CNC1N(CC(C)(C)O)N2)c1ccc(Cl)s1)N1CCOCC1=O	453.160	1.311	89.100	8.000	4.000	7.000
CCNC(=O)NCCCCC(CC(C)C)n1[nH]c2c1=NC=C(Cl)C(Nc1ccc(Cl)cc1F)=CC=2	522.208	5.175	86.240	4.000	4.000	11.000
CC(C)CCCNC(=O)c1ccc2cc1NC(=Cc1cccnc1NC(=O)Nc1ccccc1)C(Cl)CO2	533.219	6.344	104.380	5.000	4.000	8.000
C1=CC(n2cc(CCc3ccncc3)n3cccc23)=CCN1	290.153	2.879	34.260	4.000	1.000	4.000
CC(C)=CC[SH]1c2ncc(C(N)(O)O)cc2N1Cc1ccccc1	345.151	2.397	82.610	5.000	4.000	5.000
NCN=C(C=C1C=CC=CN1)C(=O)Nc1ccc2[nH]ccc2c1	307.143	2.021	95.300	4.000	4.000	4.000
C=C1CN(C)CCC1C(=O)C1C=CC1=CNC1=CNCCc2cccc(c2)NC(=O)OC1	434.232	2.959	82.700	6.000	3.000	4.000
COc1cc(Cl)c(Cl)cc1N(CC(=O)NCc1ccncc1F)Cc1ccc(Cl)cc1	481.053	5.513	54.460	4.000	1.000	8.000
CC=C(C(=O)CCN1CCOC1)c1nn(C)cc1C(=O)Nc1cc(Cl)ccc1C(=O)Nc1ccc(F)c(F)c1F	575.155	4.648	105.560	7.000	2.000	9.000
C=C1C(=O)C(c2ccccc2)=NNC=CC1=CNC1=S(CCCNN)C1	369.162	1.372	91.540	6.000	4.000	6.000
CC(C)(CC=C(F)C(O)=CC=C(C(=O)O)c1ccc(O)c(O)c1)CCCN	379.180	4.016	124.010	5.000	5.000	9.000
C=CC1=C2CC=C1C(c1nccn1C)CNC=CC2=O	267.137	2.002	46.920	4.000	1.000	2.000
CCN1CC=CC(c2cccs2)=CC(C)C(=O)N1c1ccc(O)cc1	354.140	4.313	43.780	4.000	1.000	3.000
O=C1NC2(O)N=C3CCN3CCCCC=CC(=C2C=C2C=C(F)C=CN2)c2cc(Cl)cc(F)c21	484.148	4.321	76.960	5.000	3.000	1.000
CC(=CC=CS(N)(=O)=O)NNC(=O)c1c2cc(Cl)cc1-c1cccc(CO)c1N=C2	446.082	2.504	133.880	6.000	4.000	6.000
C=CC(=CC=CCNC1=NN=CC1)NN=c1ccnc(N2CCOCC2)s1	385.168	1.389	86.500	9.000	2.000	7.000
CC(SC=C1C=NC=C(N2CCCO2)C1)c1cc(NC2CCNCC2)ccc1NC=N[NH]	454.239	4.120	97.080	7.000	3.000	8.000
CC(C)CC(=O)c1cccc(F)c1C=NC=C1N=CN1C=CC=CCc1ccc(N2CCCCC2)cn1	499.275	6.314	61.160	6.000	0.000	10.000
COc1cc(N2C=C(Br)C=NCC2)c2cc1Nc1ccc([N+](=O)[O-])cc1-2	414.033	4.455	80.000	6.000	1.000	3.000
CC(C)NC1=NC=C([N+](C)([O-])O)C1Nc1ccc(-c2cccnc2)c(O)c1	369.180	2.820	112.830	7.000	4.000	5.000
CC(C)c1ccncc1C(=O)NC1=CCC(=CC2NCC(C)C2(C)C)C(N)=C1	380.258	3.626	80.040	4.000	3.000	4.000
C=CC1C(=CC=CC)C2=NC3(C=c4nc(C)cc(N)c4=C)C=CC=NC(O)=C2C1=CC=C(C=COC)O3	494.232	4.029	102.320	7.000	2.000	5.000
CC(=O)NC1=CNC=CC2(NN=C(C3CC3)C=C2CNc2ccccc2N)C1=O	392.196	1.379	120.640	7.000	5.000	5.000
CC(=O)C=C(N=C(C=O)c1cnccc1Cl)OCc1ccccc1	342.077	3.370	68.620	5.000	0.000	7.000
O=C1C(O)CCC1c1ccc(-c2ccccc2)n1Nc1cccc(=O)[nH]1	349.143	2.526	87.120	5.000	3.000	4.000
NC(=O)C=CN=CCC1=CC(O)=CC2CC=CN12	245.116	1.374	78.920	4.000	2.000	4.000
CCON=CC(F)=CCNC(=O)C1=CC=C2C1CCNN2C(=O)NCCNC	394.213	0.558	107.090	6.000	4.000	9.000
CC(=O)Nc1cc(C(=O)NNC2CC=C(Cl)C=NO2)ccc1C	336.099	2.043	91.820	5.000	3.000	4.000
Cc1ncccc1NC=NN(Cc1ccccc1)C(N)=O	283.143	2.326	83.610	3.000	2.000	5.000
CC1=CCC(C(=O)CCCN)C(c2cc(Cl)ccc2F)N(C(=O)c2ccc(Cl)cc2)C1	462.128	5.590	63.400	3.000	1.000	6.000
CC(C)C1C=COCCCC1n1cnnc1C12CNCCCC(=O)C1Cc1ccccc12	434.268	3.826	69.040	6.000	1.000	3.000
O=C(Cc1ccccc1F)NC(F)=CC=CNC1=CC(O)=CC(c2ccccn2)C1=O	423.139	3.486	91.320	5.000	3.000	7.000
CC=CC=CC(=NC1(CC)COC=CN=C(C)CNCCC1=O)C(N)=O	360.216	1.705	106.140	6.000	2.000	5.000
C=CSC(=CC=CCS(=O)(=O)CCN)NC(=O)CC1C=CC=NC(NCCc2ccc(C(C)(C)C)o2)=N1	547.229	3.229	139.150	9.000	3.000	13.000
CN1C=NC(Cc2ccc(C3CCNCC3)cc2)=NC=C(F)c2c(Cl)cccc2C1	424.183	5.190	39.990	4.000	1.000	3.000
CSn1ccc2c1C(CN=CNc1ccc(C)cc1)CC=CS2	343.118	5.156	29.320	4.000	1.000	5.000
O=[SH](=O)C=C(Br)C=C(Br)C=Cc1ccc[nH]1	364.872	3.154	49.930	2.000	2.000	4.000
Cc1cc(O)ccc1NC(=S)NC(=CC=O)OC=C1Nc2ccc(O)cc2O1	399.089	3.053	112.080	7.000	5.000	5.000
Cc1ncccc1C=NN(F)NC1=CC(c2cccc(CNC(C)C)c2)C=NC=C1	406.228	4.179	64.910	6.000	2.000	8.000
C=C1CC1NC1=NC=C(c2ccc(N)nc2N)C1=CC1C=C(F)C(OCC)=C1	379.181	3.247	98.550	6.000	3.000	5.000
C=CNC(=CC(=O)NC=O)NCc1cccc(O)c1O	277.106	0.034	110.690	6.000	5.000	7.000
C=CCNC=C1C=CC=C(c2ccc(C=CCCC=O)nc2)C=CC1=O	346.168	3.812	59.060	4.000	1.000	8.000
